@relation polish-compan-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr12 numeric
@attribute Attr14 numeric
@attribute Attr16 numeric
@attribute Attr25 numeric
@attribute Attr29 numeric
@attribute Attr33 numeric
@attribute Attr38 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr55 numeric
@attribute Class {0,1}

@data
0.3836,0.65962,0.12695,1.1967,0,0.3836,0.59446,0.3836,0.58155,0.31811,3.3512,5.1127,0.34038,1.1707,0.6453,285.02,0
0.05375,0.72654,0.11501,1.1766,0.22683,0.10319,0.15842,0.10319,0.17391,0.25594,4.4892,2.9286,0.33114,1.0548,0.65135,3547.7,0
0.34444,0.24988,0.31074,2.2436,0,0.42783,1.7121,0.42783,1.8007,0.74158,3.7677,5.7042,0.75012,2.2436,0.24988,1820,0
0.07804,0.13549,0.49062,4.6212,0.4369,0.14734,1.0875,0.14734,1.361,0.85342,4.3414,8.4259,0.85342,4.6212,0.13549,10768,0
0.077367,0.79631,-0.020085,0.96451,0,0.1098,0.194,0.1098,0.22661,0.1265,4.1125,3.794,0.40782,0.68552,0.56597,-260.21,0
0.21355,0.45312,0.025697,1.0594,0,0.2728,0.63071,0.2728,0.71792,0.50984,3.1303,7.5136,0.54688,1.0113,0.43253,34.692,0
0.042721,0.89474,0.00508,1.0068,0.04129,0.060425,0.08145,0.060425,0.085846,0.084011,3.3716,2.6337,0.25553,0.83483,0.74187,11.952,0
0.10569,0.46106,0.35658,1.9014,0.3668,0.13395,0.33863,0.13395,0.37875,0.52806,4.6089,4.3484,0.59356,1.6313,0.39557,14490,0
0.020151,0.73174,0.050798,1.083,0,0.02225,0.036351,0.02225,0.069421,0.2628,3.3769,4.7874,0.38203,0.90591,0.61209,121,0
0.056677,0.80724,0.23587,2.4306,0,0.06136,0.37217,0.06136,0.20998,0.18561,3.9483,7.1765,0.80871,0.49643,0.16487,2094.1,0
0.006084,0.63022,0.21544,1.343,0,0.012973,0.020652,0.012973,0.062181,0.35161,3.0483,6.4746,0.36978,1.3386,0.62816,240.8,0
0.054109,0.25663,0.32735,2.4712,0,0.076357,0.34318,0.076357,0.48581,0.72845,3.6375,9.1784,0.74337,2.1425,0.2225,1420.8,0
0.12024,0.3874,0.27183,2.4427,0.19781,0.15026,0.79748,0.15026,0.65307,0.55506,4.7792,6.9642,0.75405,1.188,0.18841,16350,0
0.049245,1.4751,-0.29184,0.75421,-0.53746,0.049245,0.041474,0.049245,0.046501,-0.48822,3.5811,2.1928,-0.18737,0.6071,1.1874,-1112.5,0
0.24816,0.70839,0.058667,1.1011,0.25128,0.31316,0.53962,0.31316,0.47082,0.25591,4.5769,2.3177,0.38397,0.90204,0.58033,2214.6,0
0.22685,0.38834,0.20018,1.6475,0.4554,0.28435,0.91971,0.28435,0.91427,0.61166,4.6408,6.9499,0.69083,1.3116,0.30917,8754.7,0
0.06424,0.68667,0.24198,1.3524,0.17464,0.081762,0.11907,0.081762,0.15716,0.31035,4.2945,3.5567,0.31035,1.3524,0.68667,4766.9,0
0.40412,0.37132,0.39565,2.0655,0,0.51425,1.3849,0.51425,1.491,0.61419,3.5379,8.6198,0.62868,2.0655,0.37132,1365.3,0
0.12586,0.71767,0.061934,1.0967,0,0.15782,0.24642,0.15782,0.26332,0.252,4.4626,2.7286,0.34989,0.9787,0.64044,1796.9,0
0.33732,0.2999,0.42624,2.7242,0.33732,0.36555,1.4787,0.36555,1.2896,0.20915,4.75,6.3638,0.26185,2.2456,0.2472,23968,0
0.24566,0.58071,0.35435,1.8125,0.62771,0.31186,0.71508,0.31186,0.60196,0.38213,4.4228,3.0197,0.52672,1.3612,0.43612,9381.7,0
-0.06508,0.2877,0.041155,1.1457,0,-0.06508,-0.23035,-0.06508,-0.12346,0.64374,3.8992,4.6679,0.7123,1.1251,0.28253,326.3,0
0.15268,0.40129,0.38998,1.9718,0.30151,0.19059,0.47495,0.19059,0.55487,0.58736,4.3322,5.6332,0.58736,1.9718,0.40129,8379.1,0
0.37027,0.2968,0.41995,2.4149,0,0.37027,1.2475,0.37027,1.3031,0.23626,3.6108,4.1487,0.7032,2.4149,0.2968,1714,0
0.032034,0.78852,-0.10366,0.86854,0.072309,0.039813,0.05049,0.039813,0.062857,0.19244,5.5823,1.5029,0.19244,0.86854,0.78852,-39618,0
0.082521,0.55739,0.042084,1.0983,0.17482,0.082521,0.19269,0.082521,0.19996,0.43762,4.0808,3.4127,0.56674,0.84385,0.42827,506.87,0
0.21439,0.06505,0.73327,15.976,0,0.2145,4.381,0.2145,3.7204,0.21439,3.9334,21.848,0.95092,12.025,0.048962,6290,0
0.21361,0.18743,0.64687,4.4513,0,0.27584,1.4717,0.27584,1.6515,0.8064,3.9084,10.987,0.81257,4.4513,0.18743,5239,0
0.31318,0.89697,0.070246,1.0787,-0.69673,0.39392,0.44107,0.39392,0.44562,-0.29757,3.5423,5.3127,0.10303,1.074,0.89311,244.84,0
-0.001376,0.49367,0.38169,1.7732,0,0.03149,0.063788,0.03149,0.092502,0.48221,3.3252,8.0155,0.50633,1.7732,0.49367,806.99,0
0.20898,0.5368,0.3985,1.8701,0.002779,0.2535,0.55349,0.2535,0.52832,0.46053,4.5766,5.1539,0.4909,1.5956,0.458,15034,0
0.075884,0.39182,-0.000714,0.99784,0.14075,0.095092,0.28764,0.095092,0.36323,0.45865,3.4708,2.7702,0.51987,0.84193,0.3306,-2.11,0
0.22585,0.48302,0.37558,2.2332,0,0.22585,0.74159,0.22585,0.59309,0.48867,3.5482,7.823,0.6616,1.4081,0.30455,1327,0
0.13823,0.55391,0.086328,1.2,-0.61372,0.18761,0.43464,0.18761,0.58212,-0.30787,3.9008,3.145,0.44609,0.93512,0.43164,687,0
-0.13785,0.69206,-0.2261,0.60108,0,-0.13785,-0.24321,-0.13785,-0.19919,0.30108,3.8628,1.7001,0.42195,0.49228,0.56679,-1648.6,0
0.086901,0.81368,0.15845,1.2003,0,0.088635,0.11207,0.088635,0.11896,0.091393,4.1526,4.6849,0.18632,1.1667,0.79091,2251.3,0
-0.3787,1.1399,-0.19242,0.83119,-0.31844,-0.3787,-0.33224,-0.3787,-0.31149,-0.24568,3.0168,4.3357,-0.24568,0.83119,1.1399,-200.02,0
0.10627,0.68811,0.067797,1.1074,0,0.13936,0.22078,0.13936,0.26261,0.22052,4.0525,5.1964,0.31189,1.0159,0.63122,765.06,0
0.06322,0.71328,-0.084677,0.87694,0.10599,0.06322,0.091879,0.06322,0.93842,0.17425,3.8416,1.914,0.30372,0.84595,0.68808,-588,0
0.16183,0.42413,0.064002,1.1521,0,0.16183,0.3845,0.16183,0.38521,0.56436,3.6379,5.9443,0.57587,1.1432,0.42087,278,0
0.10602,0.21935,0.50976,3.3239,0.35477,0.13777,0.6281,0.13777,0.83787,0.77071,4.4522,7.241,0.77071,3.3239,0.21935,14439,0
0.09593,0.6173,0.2087,1.5046,0,0.09593,0.23195,0.09593,0.93761,0.37564,4.7744,1.9085,0.57924,1.0081,0.41358,12414,0
0.17453,0.71421,0.101,1.1801,0.31509,0.21983,0.39199,0.21983,0.37095,0.28579,4.4462,5.9421,0.4392,0.92662,0.56081,2821.5,0
-0.044414,0.92215,-0.23313,0.56883,-0.044414,-0.043388,-0.080245,-0.043388,-0.022481,0.075816,4.9222,0.86467,0.45726,0.33353,0.5407,-19488,0
0.49994,0.15509,0.60194,4.8812,1.1,0.62367,4.0213,0.62367,4.4003,0.76179,4.5,10.51,0.76179,4.8812,0.15509,19035,0
0.13336,0.41308,0.44721,2.9056,-0.000016,0.1554,0.66217,0.1554,0.48777,0.5499,4.1797,5.6428,0.59269,1.6507,0.23468,2.9056,0
-0.088405,0.65355,0.007465,1.0128,-0.058112,-0.088405,-0.15161,-0.088405,0.32446,-0.14652,4.0518,3.2486,0.40063,0.90361,0.58309,84.104,0
0.9114,0.037426,0.31507,9.614,0.049466,0.9114,24.918,0.9114,24.812,0.96087,4.7684,1.3643,0.96257,9.3957,0.036576,18483,0
0.035223,0.56679,0.42866,1.7563,-0.42893,0.035223,0.062144,0.035223,1.9956,-0.39371,3.5052,1.0809,0.43321,1.7563,0.56679,1371.9,0
0.065631,0.35109,0.46084,3.3251,0,0.065631,0.33113,0.065631,0.34453,0.64854,4.1272,7.6048,0.73443,1.8771,0.1982,6176.8,0
0.10478,0.067177,0.64454,1017.8,0,0.12154,191.75,0.12154,1.8101,0.88528,5.157,0.054945,0.99937,9.6041,0.000634,1017.8,0
0.24127,0.16303,0.27213,2.9578,0.30236,0.31263,2.2492,0.31263,2.4373,0.79017,4.3801,12.169,0.81421,2.5217,0.139,6529.2,0
0.18004,0.22337,0.086582,1.3996,0,0.22132,1.0216,0.22132,1.1233,0.75855,3.4452,5.7409,0.77663,1.3575,0.21665,241.34,0
0.18429,0.39642,0.50701,2.2957,0.22756,0.18429,0.47098,0.18429,0.6191,0.41185,3.2342,8.0372,0.60358,2.266,0.39129,869.47,0
0.30178,0.42063,0.30342,2.1687,0,0.37568,1.447,0.37568,0.95629,0.57593,4.1631,5.3879,0.7006,1.3386,0.25964,4417.5,0
0.73129,0.25302,0.6236,4.4746,0.23155,0.73129,4.0746,0.73129,3.0302,0.72871,3.4345,13.292,0.82052,3.174,0.17948,1696,0
0.14081,0.50467,0.24257,1.4979,0,0.18205,0.37364,0.18205,0.43639,0.48189,3.6498,4.5938,0.49533,1.4461,0.48722,1083.1,0
0.48828,0.42922,0.32653,1.7607,0,0.48828,1.1376,0.48828,1.1942,0.48828,3.6633,4.6763,0.57078,1.7607,0.42922,1504,0
0.089564,0.53941,0.33819,1.627,0,0.11192,0.20748,0.11192,0.34118,0.22112,3.2073,5.9122,0.46059,1.627,0.53941,545.11,0
0.14668,0.58781,0.21313,1.3985,0,0.18234,0.34096,0.18234,0.39953,0.30407,3.9353,3.9236,0.41698,1.2724,0.53478,1836.2,0
0.084389,0.28076,0.42924,2.654,0.42191,0.10825,0.41712,0.10825,0.66972,0.70624,4.4349,8.8573,0.72749,2.4532,0.25951,11683,0
0.001273,0.95401,-0.011955,0.98724,0.020964,0.00416,0.004439,0.00416,0.025152,0.033591,4.2181,1.233,0.050418,0.96983,0.93718,-197.54,0
0.15191,0.76503,0.11447,1.1563,0.23875,0.19577,0.26725,0.19577,0.27092,0.23497,4.4906,2.5749,0.26744,1.1072,0.73256,3542.5,0
0.023721,0.66133,-0.01589,0.96354,0.10493,0.037456,0.085955,0.037456,0.12516,0.27402,4.1259,3.6235,0.49959,0.6349,0.43577,-212.32,0
0.078933,0.11755,0.47565,5.0466,0.037355,0.10079,0.85747,0.10079,1.0858,0.58519,4.2869,10.871,0.58519,5.0466,0.11755,9209.6,0
0.090536,0.34963,0.32086,1.9177,0.15096,0.13426,0.384,0.13426,0.51691,0.61148,3.8978,6.0965,0.61148,1.9177,0.34963,2535.8,0
0.07505,0.3857,0.14973,1.4523,0.10995,0.099702,0.30118,0.099702,0.37709,0.6143,4.4635,5.151,0.66896,1.2465,0.33104,4352.7,0
0.01484,0.39601,0.18969,1.7489,0.000143,0.021364,0.084348,0.021364,0.15912,0.41401,4.1445,7.9655,0.60399,1.1186,0.25328,1.7489,0
0.87124,0.3872,0.31603,1.8257,-0.61052,1.0344,2.7026,1.0344,2.8192,0.26072,3.2513,9.9037,0.6128,1.8047,0.38274,563.69,0
0.19151,0.58035,0.26728,1.5055,0,0.2373,0.44882,0.2373,0.52941,0.28893,3.0795,6.5606,0.41965,1.3716,0.52873,321,0
0.74792,0.038273,0.57349,15.984,0.88491,0.90844,23.736,0.90844,24.601,0.94547,5.8312,5.6112,0.94547,15.984,0.038273,388760,0
0.15298,0.2613,0.64412,3.465,0.34868,0.20208,0.77336,0.20208,0.92871,0.53759,3.9226,20.209,0.53759,3.465,0.2613,5390.3,0
0.155,0.34153,0.37643,2.6668,0,0.18767,0.83101,0.18767,0.88852,0.40741,5.0786,7.6755,0.65847,1.7634,0.22583,45107,0
0.044689,0.47001,0.20709,2.9679,-0.15304,0.04488,0.42649,0.04488,0.16569,0.52679,4.195,8.6954,0.89009,0.66449,0.10523,3244.2,0
-0.034261,0.93196,-0.20517,0.77253,0.0185,-0.033428,-0.037062,-0.033428,-0.003128,-0.029756,3.423,4.866,0.068042,0.74767,0.90197,-543.36,0
0.015244,0.3156,0.26139,1.9986,0.036885,0.016845,0.064352,0.016845,0.17162,0.66536,4.3243,2.6253,0.71919,1.6577,0.26177,5515.1,0
0.16349,0.28349,0.33144,2.3823,-0.030181,0.16349,0.68186,0.16349,0.61923,0.47406,4.7326,2.9734,0.71651,2.0149,0.23977,17908,0
0.32739,0.44564,0.29929,1.6939,0,0.32739,0.75908,0.32739,0.79019,0.45957,4.2274,6.8221,0.55867,1.6394,0.4313,5052,0
0.004855,0.88569,-0.19292,0.75364,-0.04728,0.004855,0.0062,0.004855,0.13598,-0.042424,3.8079,1.3944,0.21692,0.66634,0.78308,-1239.4,0
0.80966,0.1453,0.65894,5.6561,0.20309,0.80966,5.7211,0.80966,5.7411,0.8543,4.365,9.6354,0.8547,5.5092,0.14152,15270,0
0.092827,0.45358,-0.013629,0.96545,0,0.11591,0.29389,0.11591,0.40685,0.20796,4.9707,2.8861,0.54642,0.83952,0.39441,-1274.1,0
0.11845,0.12517,0.11512,2.2841,0,0.14642,1.6332,0.14642,1.7702,0.32973,5.8199,7.0106,0.87483,1.6359,0.089651,76052,0
-0.058612,0.29236,0.17359,1.6013,-0.049943,-0.061626,-0.21346,-0.061626,-0.1311,0.50706,5.4164,4.7323,0.51073,1.5812,0.28869,45285,0
0.10649,0.49847,0.12989,1.2636,0.18861,0.13944,0.28303,0.13944,0.36459,0.43512,5.3672,2.6807,0.44094,1.2489,0.49266,30251,0
0.057731,0.88336,-0.094937,0.88462,0,0.070325,0.085467,0.070325,0.12425,0.089362,3.9956,2.5927,0.17567,0.82401,0.82283,-939.74,0
0.03217,0.63678,0.27668,1.4345,0,0.041338,0.064918,0.041338,0.13766,0.31766,3.3413,4.7527,0.36322,1.4345,0.63678,607.17,0
0.024262,0.49881,0.078272,1.1584,0,0.031207,0.06316,0.031207,0.11411,0.30873,3.8975,2.9406,0.50119,1.1475,0.4941,618.19,0
1.938,0.27286,0.4981,2.8254,0,1.938,7.1023,1.938,7.1758,0.72536,3.2274,11.211,0.72714,2.8254,0.27286,840.85,0
0.010651,0.42346,0.15015,1.5582,0,0.010651,0.039597,0.010651,0.13006,0.53083,5.0607,4.4247,0.57743,0.98982,0.26899,17269,0
0.10292,0.21607,0.34456,4.4904,0,0.13764,1.3943,0.13764,1.2238,0.40271,4.2722,13.526,0.80044,2.0516,0.098718,6447.9,0
0.086401,0.044801,0.73975,20.057,0,0.086401,2.2258,0.086401,1.9291,0.91564,5.4206,20.431,0.9552,17.378,0.038817,194840,0
0.040414,0.65174,-0.046888,0.92747,0,0.040414,0.062515,0.040414,0.19037,0.2888,4.7241,1.2666,0.35236,0.91996,0.64646,-2484.1,0
0.10171,0.2201,0.090627,1.6743,0.25934,0.12653,0.94148,0.12653,0.78457,0.7799,6.3048,6.5761,0.8656,1.0224,0.1344,182840,0
0.089523,0.40302,0.18991,1.5224,0.34967,0.11418,0.31404,0.11418,0.42066,0.58402,4.1192,3.5724,0.62347,1.3733,0.36357,2499,0
0.56167,0.34952,0.44581,2.2869,0,0.56167,1.6213,0.56167,1.6764,0.43911,4.7497,5.9366,0.65048,2.2666,0.34643,25054,0
0.045768,0.57478,0.16309,2.0438,0,0.05833,0.37332,0.05833,0.23988,0.045768,4.746,5.6342,0.82002,0.55559,0.15625,9088.3,0
0.057545,0.50707,0.20089,1.7841,0,0.073646,0.28746,0.073646,0.23366,0.49082,4.3825,5.1036,0.74364,0.90143,0.2562,4846.3,0
0.027243,0.084915,0.033947,1.4202,-0.007122,0.027243,0.33724,0.027243,3.0553,0.020121,6.0334,1.1008,0.91532,1.3511,0.080781,36659,0
0.11988,0.67109,0.099964,1.1568,0.37491,0.11988,0.18809,0.11988,0.22918,0.30563,4.4018,1.9803,0.33939,1.0986,0.63733,2521.4,0
0.24594,0.14127,0.68351,5.8384,0.86549,0.30683,2.172,0.30683,2.3161,0.72099,5.5701,13.137,0.72099,5.8384,0.14127,253990,0
0.062102,0.20271,0.48125,3.374,0.23663,0.080068,0.39498,0.080068,0.53554,0.73353,5.9694,8.5147,0.73353,3.374,0.20271,448500,0
0.077918,0.4539,0.20663,1.6749,0.15906,0.14297,0.46696,0.14297,0.33905,0.24291,4.9578,2.2448,0.39065,1.1297,0.30616,18750,0
0.044361,0.35687,0.092031,1.5429,0.54653,0.05971,0.3522,0.05971,0.33892,0.54653,6.0992,5.1771,0.82936,0.73295,0.16953,1.5429,0
0.046963,0.6225,0.11293,2.7749,0.14529,0.055822,0.87735,0.055822,0.13639,0.37245,4.4557,4.7197,0.93132,0.28363,0.063626,3225,0
0.046245,0.63234,0.094702,1.1498,0,0.062496,0.098832,0.062496,0.15592,0.16002,3.4902,2.7886,0.36766,1.1498,0.63234,292.8,0
0.30543,0.17293,0.11621,1.672,0.57344,0.37907,2.192,0.37907,2.345,0.79381,4.2629,6.0045,0.79381,1.672,0.17293,2128.7,0
0.050378,0.45737,0.47514,2.3082,-0.018338,0.070703,0.19466,0.070703,0.22575,0.43449,5.2947,5.0031,0.54262,1.833,0.36321,93643,0
0.16007,0.19312,0.28099,3.1158,0,0.20071,1.5113,0.20071,1.3017,0.48831,4.9542,10.405,0.85274,2.1427,0.1328,25286,0
-0.064052,0.058051,0.19074,4.2858,-0.064052,-0.063311,-1.0906,-0.063311,-0.88492,0.846,4.4839,2.6564,0.846,4.2858,0.058051,5812.1,0
0.081777,0.74573,0.021582,1.05,0,0.10719,0.2482,0.10719,0.22186,0.23323,3.6769,3.4491,0.56813,0.60807,0.43187,102.58,0
-0.035107,0.82053,0.27585,2.7178,-0.14131,-0.045689,-0.28452,-0.045689,0.74291,-0.17641,4.5308,2.0352,0.79812,0.53189,0.16058,9363.6,0
0.033445,0.46166,-0.058297,0.75883,0,0.037627,0.15566,0.037627,0.126,0.46537,4.2352,3.1922,0.75827,0.39732,0.24173,-1001.9,0
0.042136,0.51785,0.13766,1.8935,0.42393,0.055645,0.36117,0.055645,0.24658,0.46607,3.4926,8.9875,0.81602,0.56335,0.15407,428,0
0.25162,0.14612,0.56573,4.8716,0.26579,0.3046,2.0845,0.3046,2.2624,0.55745,4.1513,9.5845,0.85388,4.8716,0.14612,8015.6,0
0.047053,0.55183,0.10404,1.2374,0.17379,0.065942,0.15046,0.065942,0.26526,0.42796,4.4386,4.4788,0.54152,0.98275,0.43827,2856.3,0
0.42228,0.32433,0.44487,2.3717,0.60525,0.5241,1.616,0.5241,1.6887,0.67567,4.2876,7.1998,0.67567,2.3717,0.32433,8627.1,0
0.28142,0.62181,0.20203,1.5391,0,0.34882,0.93074,0.34882,0.64501,0.35219,3.6802,7.654,0.62462,0.92764,0.37478,967.41,0
0.053326,0.11082,0.29208,3.8166,0.044741,0.065104,0.62782,0.065104,0.61794,0.87482,5.0378,0.22744,0.88194,3.5715,0.1037,31862,0
0.039374,0.28246,0.17531,1.6915,0,0.039374,0.15532,0.039374,0.21922,0.71709,5.1309,1.5484,0.71897,1.5181,0.25351,23695,0
0.009089,0.48599,0.11899,1.4254,0,0.009089,0.032499,0.009089,0.03702,0.17699,4.3425,1.3799,0.71545,0.82033,0.27968,2618,0
0.5489,0.065688,0.80531,13.26,0,0.5489,8.3562,0.5489,8.709,0.91457,3.4369,33.596,0.93431,13.26,0.065688,2202.3,0
0.1771,0.03747,0.29567,8.891,0.47551,0.21639,5.7752,0.21639,6.8635,0.95029,4.6578,17.207,0.95029,8.891,0.03747,13445,0
-0.051249,0.37964,0.042069,1.1739,-0.051249,-0.062965,-0.26023,-0.062965,-0.13463,0.23339,6.1482,0.34521,0.75805,0.74814,0.24195,1.1739,0
0.027138,0.73129,0.22075,1.302,-0.001815,0.040044,0.054779,0.040044,0.077776,0.25582,4.6322,1.6412,0.2561,1.3015,0.73101,9464.4,0
0.022522,0.50237,0.062341,1.2843,0,0.022522,0.1027,0.022522,0.2418,0.4703,4.5471,1.8459,0.72003,0.56061,0.2193,2197.3,0
0.015006,0.075787,0.22361,3.9505,0.15576,0.022352,0.29493,0.022352,0.9345,0.88852,4.6863,7.8373,0.88852,3.9505,0.075787,10858,0
0.23801,0.023948,0.2162,10.028,-0.094534,0.23982,10.014,0.23982,11.026,0.57739,4.4124,8.6685,0.57739,10.028,0.023948,5588.4,0
0.088309,0.76839,0.12204,1.2391,0,0.11542,0.22611,0.11542,0.26896,0.088309,4.4458,5.2686,0.23161,0.82314,0.51045,3406.4,0
0.25998,0.27259,0.51647,3.679,0,0.3228,1.6744,0.3228,1.2938,0.29367,4.367,9.459,0.72741,2.6019,0.19279,12025,0
0.092605,0.49024,0.20595,1.8942,0.12078,0.11397,0.49486,0.11397,0.3385,0.43075,6.4341,4.4113,0.69068,0.88988,0.23031,559550,0
-0.093768,0.95934,0.025942,1.027,-0.18411,-0.084271,-0.087842,-0.084271,-0.085205,0.004827,3.8029,2.1911,0.004827,1.027,0.95934,164.77,0
0.01434,0.25193,0.069797,1.3067,0.01434,0.019415,0.085304,0.019415,0.10476,0.74807,5.4962,0.99291,0.7724,1.1805,0.2276,21879,0
0.003176,0.64105,-0.14432,0.63475,0.30843,-0.01576,-0.039888,-0.01576,0.028847,0.34048,5.9211,1.7752,0.60489,0.39123,0.39511,0.63475,0
0.005125,0.89437,0.008898,1.0103,0,0.013742,0.015939,0.013742,0.059465,0.095947,3.713,2.1756,0.12296,0.97388,0.86211,45.956,0
0.16214,0.26677,0.64835,3.4394,0,0.16214,0.61004,0.16214,0.6078,0.67612,3.5443,8.4251,0.73323,3.4267,0.26579,2270.3,0
0.10571,0.5273,0.094619,1.3847,0,0.1285,0.52246,0.1285,0.37195,0.42666,4.0495,3.1152,0.75107,0.64587,0.24595,1060.4,0
0.40061,0.31264,0.49505,2.5834,-0.05344,0.50725,1.6225,0.50725,1.6949,0.66459,3.7566,9.6003,0.68736,2.5834,0.31264,2826.2,0
0.10847,0.70428,0.27741,1.3939,0.27283,0.13401,0.19028,0.13401,0.19319,0.29351,4.5371,6.2327,0.29351,1.3939,0.70428,9555.8,0
0.030939,0.64355,0.30571,2.325,0.088822,0.038825,0.16827,0.038825,0.15336,0.29807,4.5255,4.2705,0.71089,0.83357,0.23073,10252,0
0.16376,0.46864,0.16477,1.3648,0.24331,0.20321,0.4499,0.20321,0.57325,0.45992,4.5516,4.0852,0.47688,1.3154,0.45168,5867.9,0
-0.021761,0.73161,-0.10829,0.53465,-0.023111,-0.026111,-0.11221,-0.026111,0.17678,-0.044872,4.5041,3.2467,0.76,0.17005,0.2327,-3456.8,0
0.079991,0.76828,-0.007024,0.98347,0.096213,0.099885,0.2351,0.099885,0.16885,0.17898,3.8472,3.1364,0.57336,0.54386,0.42486,-49.414,0
0.057527,0.50468,0.21327,1.4838,0.17958,0.072269,0.16393,0.072269,0.22342,0.45107,4.3818,5.547,0.5149,1.2961,0.44084,5137.6,0
0.35972,0.54088,0.77183,8.6131,0,0.35972,3.5482,0.35972,0.69128,0.43271,3.2985,37.453,0.89862,1.6144,0.10138,1534.6,0
0.05106,0.25172,0.34444,2.3683,0.094755,0.06616,0.26283,0.06616,0.50618,0.73683,4.2542,12.817,0.73683,2.3683,0.25172,6184.4,0
0.2069,0.39605,0.14042,1.5813,0.2069,0.2495,1.0329,0.2495,0.81,0.56,4.0921,3.79,0.71449,0.96448,0.24156,1736,0
0.065241,0.42232,0.51132,2.2107,0,0.079139,0.18739,0.079139,0.22094,0.53935,3.8144,5.1258,0.57768,2.2107,0.42232,3334.8,0
0.11664,0.69932,0.35073,1.6735,0.069215,0.11664,0.22397,0.11664,2.1411,0.23965,3.6461,0.57939,0.43114,1.2462,0.52079,1552.6,0
-0.04901,0.22904,0.14926,1.6537,-0.12567,-0.04901,-0.21465,-0.04901,-0.17767,0.41488,3.46,6.2424,0.77096,1.6486,0.22833,430.51,0
0.55148,0.15664,0.70926,5.5279,1.6257,0.69522,4.4382,0.69522,4.6323,0.79841,4.2379,8.1685,0.79841,5.5279,0.15664,12265,0
0.05224,0.05114,0.55436,12.094,0,0.065097,1.3027,0.065097,2.0699,0.13367,3.6682,25.321,0.94886,11.817,0.049969,2582.1,0
0.032037,0.5661,-0.024015,0.90892,0,0.057199,0.21692,0.057199,0.17441,0.43202,4.4245,3.5557,0.6911,0.42337,0.26369,-638.32,0
0.12526,0.71125,-0.048057,0.93106,0,0.15556,0.22315,0.15556,0.24352,0.28516,4.4454,4.7419,0.30288,0.91256,0.69712,-1340.2,0
0.41553,0.37812,0.17992,1.4787,0.96573,0.514,1.3676,0.514,1.5198,0.58814,4.4392,4.8116,0.59042,1.4698,0.37583,4946.7,0
0.060178,0.33245,0.088091,1.265,0.19693,0.079895,0.24032,0.079895,0.32683,0.65148,5.163,3.5787,0.65148,1.265,0.33245,12821,0
0.25292,0.25729,0.32478,2.2748,0.68989,0.31881,1.2514,0.31881,1.3727,0.59416,5.3266,6.6645,0.59669,2.2524,0.25476,68901,0
-0.088361,0.44895,0.20285,1.4797,-0.29973,-0.088361,-0.20897,-0.088361,-0.12085,0.078715,3.8374,2.2234,0.55105,1.3937,0.42284,1395,0
0.071229,0.63515,0.31223,1.8002,0.22155,0.089111,0.22838,0.089111,0.22228,0.35678,4.9202,3.9865,0.60174,1.1059,0.39018,25983,0
0.092592,0.72434,0.28378,1.6114,0,0.092592,0.19948,0.092592,0.63378,0.26662,3.7429,1.1393,0.53582,1.0326,0.46418,1569.9,0
0.079199,0.050174,0.47668,15.481,0.081549,0.079199,2.4059,0.079199,2.2042,0.16075,3.6145,36.7,0.95739,10.157,0.032918,1962.2,0
0.15746,0.15326,0.50349,5.1195,0.40545,0.20004,1.6366,0.20004,1.5724,0.74151,4.4502,11.953,0.77255,4.0828,0.12222,14196,0
0.19727,0.25637,0.46315,2.8066,0,0.24805,0.96755,0.24805,1.1758,0.73612,4.1244,5.0858,0.74363,2.8066,0.25637,6167.2,0
0.23527,0.20123,0.44451,3.4586,0.46576,0.29273,1.6191,0.29273,1.8327,0.78608,4.2739,7.2379,0.80651,3.1074,0.18079,8352.6,0
0.017034,0.28132,0.041598,1.1496,0,0.018468,0.066401,0.018468,0.41327,0.052792,4.7495,5.7182,0.71868,1.1366,0.27813,2336.4,0
0.30353,0.25193,0.1367,1.661,0.46766,0.37733,1.8247,0.37733,1.7985,0.71393,4.2107,5.6697,0.75907,1.3635,0.20679,2220.4,0
0.12522,0.22505,0.2454,2.7008,0.31673,0.15698,1.088,0.15698,0.82733,0.70165,5.0896,7.1068,0.78241,1.7316,0.14429,30161,0
0.066395,0.74283,0.4854,3.2292,0,0.082781,0.38017,0.082781,0.11144,0.069228,4.5867,3.1772,0.34005,0.94657,0.21775,18740,0
0.076635,0.73675,0.3384,1.9717,0.1914,0.10442,0.29983,0.10442,0.24561,0.25569,4.6104,4.3988,0.64419,0.932,0.34825,13797,0
0.025034,0.95893,0.01306,1.0136,0.029135,0.031607,0.032961,0.031607,0.041771,0.035761,4.6554,3.9072,0.035761,1.0136,0.95893,590.63,0
0.004266,0.26238,0.23031,1.8778,0.076972,0.016712,0.063695,0.016712,0.69156,0.5468,4.4081,7.9813,0.5468,1.8778,0.26238,5894.2,0
0.14088,0.42123,0.19609,1.9131,0.43353,0.17653,0.82203,0.17653,0.55703,0.57124,4.6358,7.1854,0.77772,0.97533,0.21474,8477.7,0
