@relation cortex-nuclear

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute class {c-CS-s,c-CS-m,c-SC-s,c-SC-m,t-CS-s,t-CS-m,t-SC-s,t-SC-m}

@data
1.382424,1.544353,5.00411,-2.505909,1.395288,0.821505,-1.216418,0.311334,-0.857908,0.725643,-0.061089,1.012441,0.232228,-0.370474,-1.323419,-0.780513,-0.139731,-0.953105,0.388894,0.159563,1.188645,0.602915,0.006002,-0.247369,-0.069126,-0.03222,0.309126,c-CS-s
2.95293,1.785524,5.973748,-2.712371,0.61902,1.35166,-1.453455,0.227583,-0.513298,1.008495,-0.351063,1.193277,0.275519,-0.436852,-0.924815,-1.103695,-0.196221,-0.983945,0.584353,0.075173,1.725836,0.066256,-0.405069,0.119119,0.506022,-0.303813,0.826867,c-CS-s
3.333994,2.798049,7.286338,-2.038027,-0.387177,1.635766,-1.600052,-0.463415,0.038309,1.374506,-0.128557,0.318529,0.386285,-0.499012,-0.985025,-0.508895,-0.024755,-1.300946,0.818161,-0.09775,1.046033,-0.207756,-0.236005,0.605303,0.444274,0.054576,0.350179,c-CS-s
6.075248,-3.807106,-1.846848,0.488061,-1.392706,1.856361,-1.249331,1.042177,-1.519692,0.462829,-1.159279,1.772737,0.640926,-0.400357,-0.894152,0.660582,-0.501648,0.499407,-0.693008,-0.00006,0.034328,0.332569,0.017218,0.239006,0.060131,-0.181946,0.465829,c-CS-s
7.647365,-3.60132,-3.057653,-0.45143,-2.887399,1.752268,-1.555834,0.378615,-1.678047,0.611782,-1.541448,1.430232,0.382474,-0.336899,-0.873771,0.516489,-0.496933,0.907638,-0.15574,-0.15065,0.062837,0.409217,0.199825,-0.081529,0.4869,-0.351756,0.34558,c-CS-s
9.564086,-3.338765,-1.141374,0.065025,-2.347204,2.361967,-1.654489,0.371629,-2.041799,0.324694,-1.530526,1.330854,0.506772,-0.765698,-0.856164,0.385453,-0.648494,0.509071,-0.320532,0.15651,0.307766,0.493803,0.206736,-0.223548,0.368911,-0.872805,0.40365,c-CS-s
2.892004,-2.365775,-1.524224,-0.958575,-0.898208,1.792545,-1.529652,0.226157,-1.431885,0.653081,-1.398145,1.76387,0.92903,0.597952,-0.126623,-0.266322,-0.266387,0.39504,-0.386838,0.21134,-0.07137,0.193797,-0.094532,0.3316,0.488392,0.157322,0.52877,c-CS-s
3.768186,-2.281012,-1.593794,-1.02544,-1.643913,2.000931,-1.762616,-0.419367,-1.722294,0.95723,-1.797312,1.368169,0.880905,0.523275,0.103577,-0.121029,-0.288964,0.471141,-0.154474,0.025342,0.29616,0.152593,0.084508,0.044264,0.73374,-0.103545,0.636267,c-CS-s
4.974502,-2.027234,-0.019673,-0.614074,-1.462452,2.565336,-1.878686,-0.374653,-1.728001,0.908406,-1.739645,1.321285,0.893205,0.274481,0.19267,-0.029179,-0.635818,0.276617,0.11606,0.061034,0.369556,0.12192,-0.034488,-0.172932,0.659283,0.083331,0.260513,c-CS-s
0.229037,-1.772893,0.659133,-0.909704,0.116152,1.577876,-1.831313,0.665037,-1.57045,0.909032,-1.486087,1.297529,0.727129,0.365914,-0.196288,-0.369622,-0.324196,0.016231,-0.036245,0.235365,-0.230598,0.273475,-0.460202,0.304207,0.515274,0.081775,0.355879,c-CS-s
2.012245,-1.228062,1.48052,-0.951744,-0.462354,1.749919,-1.697082,0.625527,-1.965327,0.816061,-1.410834,1.054679,0.329003,0.195497,-0.41739,-0.36745,-0.347377,0.409729,-0.035069,0.196029,0.122726,0.226286,0.02927,0.172694,0.782242,-0.190186,0.27929,c-CS-s
2.735752,-1.102701,2.087973,-0.541297,-0.648792,2.282454,-2.005406,0.206366,-2.109193,0.898411,-1.66975,0.946116,0.688321,-0.01271,-0.125022,-0.461555,-0.177577,0.121784,0.116715,0.279466,0.504452,-0.047244,-0.347705,-0.002902,0.771307,-0.368866,0.314809,c-CS-s
-1.897503,-1.911999,2.034223,-1.685991,0.786145,0.867584,-2.077574,1.145988,-1.885426,1.157872,-1.736681,1.287453,0.42659,1.322751,-0.784708,0.43539,-0.956102,-0.425287,0.105925,0.08007,-0.062194,0.440211,0.051428,0.917381,-0.577467,-0.139719,0.324477,c-CS-s
-2.9669,-1.938167,1.40077,-1.635639,0.221122,0.993558,-2.227868,1.014977,-1.600006,1.165879,-1.87911,0.706293,0.367887,1.373382,-0.640983,0.275089,-0.473918,-0.032172,0.336728,0.129225,-0.092629,0.509944,-0.217627,1.108593,-0.774531,0.197971,0.248783,c-CS-s
-1.120658,-1.625042,2.675252,-1.282446,0.304178,1.245237,-2.118189,0.905822,-1.907805,0.50867,-1.657803,1.038773,0.365297,1.002682,-0.484658,-0.030101,-0.574995,-0.235313,0.003601,-0.006563,-0.017853,0.017768,0.076498,0.714076,-0.382133,-0.184446,0.272372,c-CS-s
-2.581735,-1.315609,2.008287,-2.194777,1.061022,0.152997,-1.781536,0.985715,-2.08855,0.914759,-1.421889,0.833369,1.005381,0.618025,-0.84616,0.570206,-0.407951,-0.43748,-0.483053,-0.091621,-0.118298,0.587771,-0.161419,0.766828,0.12664,-0.417227,0.224676,c-CS-s
-2.208373,-1.216717,2.428077,-2.34427,0.556428,0.343316,-2.282346,0.668268,-2.010096,0.432258,-1.374843,1.182931,0.598,0.271299,-0.808213,0.464503,-0.662089,-0.546908,-0.166822,0.401123,-0.147699,0.289563,0.018046,0.76951,-0.46181,-0.481149,0.207042,c-CS-s
-1.72973,-1.043861,2.71142,-2.089712,-0.157639,0.602869,-2.486615,0.810426,-1.819859,0.376568,-1.470527,0.949597,0.507944,0.379407,-0.788768,-0.046565,-0.088647,-0.725343,-0.238703,0.199592,0.003826,-0.197251,-0.44028,0.664357,0.208096,-0.517804,0.344526,c-CS-s
0.215266,-4.34976,-2.785468,3.51857,-1.457012,1.813491,-2.865786,-0.811342,-1.293495,0.086913,-1.46484,0.736173,-2.542055,0.065422,-0.855038,1.4057,2.033744,0.294685,1.779752,-1.313828,0.232806,0.609296,0.922249,-1.054106,-1.350123,-0.219748,-0.040493,c-CS-s
0.505425,-4.68292,-2.403258,3.688909,-1.267362,2.065571,-3.009197,-0.694288,-1.760153,0.140849,-1.464191,0.903429,-2.567158,0.197424,-0.767224,1.841365,1.776166,0.088857,1.830342,-1.31993,0.468627,0.616043,0.838149,-1.017091,-1.753301,0.309964,-0.217832,c-CS-s
-0.741695,-4.659077,-1.645427,4.233842,-0.613268,1.974296,-2.952941,-0.453122,-1.734629,0.615517,-1.28831,1.243476,-2.759317,0.510068,-1.001941,1.961127,1.964297,-0.200546,1.549821,-1.384588,0.541611,0.666269,0.690571,-1.157791,-2.089098,0.360039,-0.409079,c-CS-s
-2.088022,-3.59242,-1.876347,2.192999,-0.027882,1.654696,-2.792777,-0.410701,-0.973167,0.240901,-1.582153,0.443157,-1.695239,0.427126,-0.13629,1.058229,0.725634,-0.177127,1.215408,-0.484547,0.052097,0.413021,0.228876,-0.382792,-0.868253,-0.154497,0.01941,c-CS-s
-2.598975,-3.693684,-1.595112,2.667552,0.160072,1.787117,-2.989794,-0.450553,-1.085779,0.35014,-1.576939,0.747376,-1.794109,0.387394,-0.379977,1.077931,0.44169,-0.394777,1.011786,-0.555638,0.034631,0.229849,0.398873,-0.388572,-0.72561,-0.210126,0.087302,c-CS-s
-2.673765,-3.643473,-1.618924,2.683096,0.486007,1.726172,-2.680069,-0.396665,-1.506617,0.798665,-1.392876,1.11509,-1.749813,0.734035,-0.327531,1.277881,0.45329,-0.378839,0.637377,-0.629775,0.618311,0.194334,0.518519,-0.592982,-0.625402,-0.330912,-0.008129,c-CS-s
-4.681474,-2.711584,-0.66945,2.093989,0.684349,2.175993,-2.744866,-0.423306,-0.901562,0.775138,-1.562809,0.395251,-1.232368,0.351463,-0.031559,0.699952,0.500129,0.013485,0.992965,-0.699534,-0.213204,0.28189,0.176106,-0.344053,-0.497518,-0.056321,-0.033929,c-CS-s
-5.106002,-3.013719,-0.533792,2.077071,0.6591,2.276987,-2.701164,-0.488333,-1.443031,0.851025,-1.513169,0.574714,-0.992456,0.538396,-0.057055,0.804882,0.415041,-0.283106,0.836125,-0.64403,0.041851,0.016389,0.279241,-0.223981,-0.270141,-0.571134,0.443607,c-CS-s
-4.908142,-2.60868,-0.342725,2.161512,1.035066,2.134985,-2.624873,-0.433348,-1.785264,1.216637,-1.406474,0.789055,-1.114384,0.643232,-0.400616,0.742963,0.325751,-0.036294,0.567506,-0.432131,0.565798,-0.10364,0.454798,-0.501848,-0.314778,-0.622557,0.217823,c-CS-s
-6.936273,-2.554235,0.372913,2.693146,0.842141,1.977109,-2.577863,-0.02899,-1.411318,0.901334,-1.186523,0.195643,-0.958216,0.19863,0.170593,0.073349,0.582501,-0.069982,1.084376,-0.808821,0.199798,0.159496,-0.077514,-0.54624,-0.362541,-0.033226,-0.262419,c-CS-s
-6.274215,-2.378138,0.2351,2.30685,0.641484,1.879824,-2.634479,-0.293656,-1.666847,0.742795,-1.439852,0.299181,-0.963281,0.879609,0.225616,0.071671,0.540822,-0.382877,1.022716,0.074024,0.147495,-0.095113,0.708017,-0.825378,-0.191094,-0.476576,-0.086566,c-CS-s
-6.949992,-2.163847,-0.140828,2.417619,-0.078432,1.767534,-2.375077,-0.782579,-2.073642,1.092296,-1.470247,0.747731,-1.281455,0.160785,-0.312518,0.710221,0.115868,0.27052,0.666625,-0.600152,0.375657,-0.238048,0.248765,-0.533616,0.018724,-0.109754,-0.326069,c-CS-s
-9.152778,-1.792626,1.406896,2.72613,0.865788,2.36807,-2.343644,-0.926109,-1.775729,0.679255,-1.151365,0.240737,-0.570217,0.002894,0.027332,0.168596,0.921686,-0.017184,0.97035,-0.716186,0.344286,0.128424,0.283364,-0.83019,-0.586663,-0.440973,0.166823,c-CS-s
-8.148785,-3.405988,0.211825,0.68664,-0.550601,2.123513,-5.264413,-0.082617,-2.190301,-0.690845,-1.148264,-1.230525,-0.089712,4.338696,-0.549018,-5.582767,2.383103,-2.75929,1.441364,7.460039,-1.456789,-2.91869,3.29593,-4.838729,-0.163519,-0.761196,-1.930825,c-CS-s
-9.535829,-0.999667,1.585815,2.492128,0.506169,1.767474,-2.249405,-0.802173,-2.278252,0.960221,-1.185797,0.755696,-1.018382,-0.283122,-0.165227,0.740664,0.638225,-0.089648,0.644115,-1.186409,0.45414,-0.088276,0.226067,-0.545574,-0.388879,-0.252996,0.032343,c-CS-s
10.044946,-13.402264,3.680586,0.226955,-1.847662,-7.063252,5.542232,-5.737045,2.995638,1.223813,-2.11962,0.405634,0.264838,-0.686997,-1.290304,-1.070859,-0.199609,0.297314,-0.294731,0.023778,-0.66276,-0.131122,-0.025443,-0.134075,-0.191701,0.242397,-0.458495,c-CS-s
8.343874,-12.916102,3.005456,0.571757,-0.975594,-6.145732,5.035636,-5.035753,2.571277,0.32086,-1.883058,0.65629,0.616713,-0.459132,-0.790023,-0.886775,-0.071486,-0.018545,-0.399038,-0.073851,-0.603357,0.110488,0.554115,-0.119817,-0.404452,-0.272156,-0.023173,c-CS-s
9.102077,-13.437563,2.868338,0.126042,-1.513265,-6.899362,5.43499,-5.906978,2.504549,0.544447,-1.918111,0.33895,0.599722,-0.288931,-1.096622,-1.461127,0.048628,0.118985,-0.42729,-0.362063,-0.339135,-0.049987,0.562891,-0.549263,-0.027143,-0.284548,0.309269,c-CS-s
5.995954,-11.038331,4.556679,-0.031949,-0.041267,-5.287814,4.262992,-4.364614,2.293253,1.071937,-1.908916,0.674484,0.676623,0.031967,-0.278148,-1.222431,-0.1674,-0.105993,0.018819,0.214704,-0.331561,-0.226072,-0.048293,0.190532,-0.546412,-0.082034,-0.27844,c-CS-s
4.793064,-11.029428,3.562592,-0.164821,0.081582,-5.26394,4.33423,-4.374487,2.318139,0.962466,-1.6913,0.604171,1.0157,0.177829,-0.08743,-1.062226,-0.206149,-0.234226,-0.015862,0.076982,-0.256083,0.198597,0.115634,0.022477,-0.627114,-0.046181,-0.250398,c-CS-s
4.29427,-10.959913,3.552029,-0.323201,-0.197903,-5.58225,4.397597,-4.746965,2.225636,0.978812,-1.884258,0.171776,0.789104,0.398122,-0.6643,-1.291159,-0.124364,-0.294163,-0.225213,-0.132467,-0.207893,0.121674,0.250874,-0.020521,-0.181086,-0.421902,0.174099,c-CS-s
2.436594,-9.378769,4.862743,-0.820333,0.512048,-5.094245,3.061108,-3.145041,2.144652,1.155003,-2.528172,0.640024,0.531883,0.420289,-0.099723,-1.35009,0.06201,-0.088116,0.111486,0.26612,-0.486043,-0.197357,-0.147688,-0.102542,-0.196452,0.281044,-0.20098,c-CS-s
1.65593,-9.09481,4.2934,-1.225307,0.530916,-5.409613,3.34107,-3.53026,2.183791,1.358092,-2.119742,0.417616,0.641734,0.555941,-0.249555,-1.682277,0.374025,0.36529,-0.077049,-0.0461,-0.37392,-0.157305,-0.272962,0.029716,-0.555084,-0.199012,-0.441056,c-CS-s
-0.832471,-9.344767,3.344234,-1.233817,-0.120445,-5.304311,2.715874,-3.811027,2.175303,1.061716,-2.47221,0.20537,0.368997,0.738901,-0.401276,-1.950217,0.291026,0.084681,-0.020602,0.078502,-0.309242,-0.191698,-0.070374,0.102362,-0.505678,-0.121662,-0.513095,c-CS-s
4.175455,-8.537441,9.500011,0.001846,2.446926,-5.683609,3.686842,-2.933024,2.013963,1.095912,-2.468977,-0.714741,-0.534196,-0.282423,-0.61116,-1.260123,-0.278669,-0.513767,0.56182,0.498212,0.097946,-0.033277,-0.0128,0.850167,0.124222,-0.048148,-0.065088,c-CS-s
1.937093,-8.791378,7.735879,-0.650693,1.172864,-5.216793,3.066099,-2.806761,2.000507,1.419468,-2.923979,-1.119005,-0.844847,-0.224876,-0.629451,-1.228621,-0.801304,-0.724893,0.678274,0.283724,0.268058,-0.395302,-0.344571,0.463174,0.219086,0.098977,-0.267392,c-CS-s
2.451989,-8.961439,7.830414,-0.95825,1.385912,-5.533271,3.269185,-3.062831,2.005421,1.428446,-2.604792,-0.613081,-0.524344,-0.075265,-0.50748,-1.159724,-0.722825,-0.517626,0.400818,0.563192,0.083742,-0.319421,-0.320543,0.598416,-0.18272,-0.137296,-0.594369,c-CS-s
6.937819,-11.908951,8.60663,3.061127,0.173612,-7.05918,5.556005,-4.589517,1.309835,1.204869,-2.852921,-1.224962,-1.631451,-1.85803,-2.612059,-0.638486,0.772352,-0.235308,-0.022518,0.974493,-0.49635,-0.468685,-1.24785,-0.30291,0.65996,-0.598196,-0.695609,c-CS-s
6.982362,-10.55634,7.37457,2.239857,-0.026213,-5.4072,4.793494,-3.108655,0.573378,0.795179,-3.974878,-2.046805,-0.987019,-0.839629,-1.973438,0.524569,-0.019649,0.21851,-0.494247,0.594656,-1.014497,-0.239623,-0.522953,-0.223016,2.029512,-1.318881,1.100545,c-CS-s
7.000538,-11.891813,6.999364,1.676792,-0.623077,-6.883566,5.14032,-4.695105,1.051181,1.38092,-3.330316,-0.950388,-1.484713,-1.480406,-2.329509,-0.394786,0.66681,0.411236,-0.373544,0.720355,-0.427518,-0.744547,-1.325961,-0.094103,1.106317,-1.34275,-0.128885,c-CS-s
15.397935,-4.789539,4.026437,7.904238,-2.088278,1.034168,0.607681,1.377116,0.672038,-2.342496,0.785931,0.513737,-0.899894,-1.942096,0.773355,0.081566,-0.281105,-1.126838,-0.33551,0.231453,-0.206664,0.517585,0.403172,1.366496,0.799732,-0.091121,0.074623,c-CS-s
0.142942,-5.459891,-0.081126,6.289383,-1.987637,0.994143,-0.081276,2.064561,0.947105,-0.533446,-0.124373,-0.091426,-0.56902,-1.096068,0.497035,-0.245524,-0.350816,0.111868,-0.44725,0.083571,0.396737,0.164582,0.107791,0.615353,0.024662,0.516157,-0.241332,c-CS-s
6.916682,-5.093757,0.996645,5.979533,-1.884962,0.659994,0.149123,1.706183,0.452029,-1.195996,0.281652,0.29598,-0.868081,-1.800755,0.738976,-0.195617,-0.757397,-0.096212,-0.523172,0.050884,0.004299,0.041727,0.044146,1.219505,0.20469,-0.297781,-0.110936,c-CS-s
10.61735,-3.536123,4.79499,6.776419,-1.232246,0.799169,-0.255374,1.465727,1.119819,-1.61767,0.725769,0.386009,-0.465798,-1.005603,0.772964,-0.173381,-0.96438,-1.256702,-0.321007,0.412421,-0.261832,0.653023,0.498302,1.540382,0.417541,-0.208111,0.029381,c-CS-s
-1.330222,-4.417879,1.083144,5.463247,-1.391882,0.579257,-0.668404,1.956578,1.132141,-0.239636,-0.073959,-0.212818,-0.150528,-0.788601,0.440833,-0.407742,-0.381052,-0.007047,-0.447493,-0.03525,-0.250182,0.323646,-0.01294,0.676302,-0.071706,0.503117,-0.205803,c-CS-s
5.848212,-3.672248,2.538276,5.143858,-1.40213,0.46034,-0.064894,1.33592,0.624262,-0.983478,0.747759,0.368876,-0.468999,-1.370899,1.064497,-0.127307,-1.014579,-0.03432,-0.612037,0.054669,-0.11026,-0.069158,0.389553,1.192782,0.235677,-0.240966,-0.413407,c-CS-s
6.458036,-2.038288,5.280987,5.618825,-1.832502,0.624466,-0.812674,1.42008,1.035312,-0.914606,0.549677,0.098396,-0.548149,-0.505125,1.117403,-0.288761,-0.73973,-0.888519,0.196285,-0.019935,-0.286887,0.00255,1.021511,1.089374,0.217684,0.575962,-0.494481,c-CS-s
-7.739589,-3.535756,0.397473,4.421325,-1.723309,0.474274,-1.260841,2.003584,0.977696,0.656799,-0.521373,-0.726848,-0.082523,-0.209544,0.009972,-0.434084,-0.05527,0.317734,-0.529275,-0.170073,0.000898,0.34247,-0.024673,0.070861,-0.467712,0.841485,-0.418336,c-CS-s
2.134817,-2.449103,3.597103,4.757008,-0.913328,0.249954,-0.6164,1.866514,0.296121,-0.52003,0.533169,0.476051,-0.25543,-0.748625,0.70194,-0.272702,-0.867654,0.163597,-0.630626,-0.035183,-0.223844,0.249544,0.564305,0.907148,-0.03564,-0.103099,-0.360421,c-CS-s
1.417729,-0.891278,7.311704,5.564,-1.065362,0.917278,-0.874982,2.180771,1.01501,-0.582637,0.925651,0.207796,-0.034544,-0.995366,0.36883,-0.515239,-0.225742,-0.982625,0.008408,-0.314954,-0.24796,0.038273,1.166573,1.133696,0.044611,0.303095,-0.392144,c-CS-s
-12.385881,-2.468973,2.151044,4.595893,-1.423806,0.432468,-1.603864,2.769852,0.973537,0.831224,-0.251177,-0.986221,-0.231276,-0.685045,-0.920378,-0.702939,0.274244,0.1517,-0.559345,-0.109221,-0.361748,0.41087,-0.148252,0.431707,-0.496084,0.831722,-0.630931,c-CS-s
-0.881864,-0.655975,5.263509,4.32643,-1.695589,0.341424,-1.047111,1.886562,0.40689,-0.438873,0.563945,0.206251,0.209977,-1.274367,0.31979,-0.77058,-0.163571,0.67485,-0.550134,-0.19327,-0.505757,-0.129626,0.196452,0.769701,-0.431588,-0.076539,-0.370819,c-CS-s
0.769615,0.3503,7.618579,4.719664,-3.17367,0.57494,-1.429011,1.1102,0.612553,-0.354841,1.021581,-0.453615,0.411209,-0.713838,0.007243,0.14832,-0.071782,-0.625312,0.326689,-1.120324,-0.641724,0.598195,0.185175,0.965676,-0.202331,0.476634,-0.197495,c-CS-s
-6.103284,-0.824105,4.571597,4.79299,-2.813928,0.542719,-1.20456,1.290744,0.935824,-0.018504,0.072432,-0.651495,0.173972,-0.849946,-0.329805,-0.452752,-0.274621,0.580931,-0.143848,-1.196708,-0.493421,0.358527,0.157769,0.525436,-0.026104,0.106614,-0.310413,c-CS-s
-1.045524,0.542763,5.405297,3.694251,-2.961399,-0.079172,-1.033149,1.087128,0.546053,-0.421416,0.652514,0.147573,0.229433,-0.849171,0.033933,0.097195,-0.632095,1.018034,-0.237831,-1.374782,-0.675817,0.051307,0.550342,0.477579,-0.088158,0.17123,-0.469424,c-CS-s
11.152163,-4.860808,-7.05539,-1.701424,-4.015767,-0.510108,-2.576402,0.208942,1.542275,-2.909342,0.867403,-0.314355,1.966727,-3.441109,-0.16637,-0.115631,1.34034,0.58666,1.059577,-0.255509,-1.211028,1.319203,0.477763,-0.927883,-0.490292,0.717874,-0.421341,c-CS-s
8.911648,-4.366869,-7.03718,-1.83454,-3.834434,-0.856105,-2.443434,0.1832,1.48446,-2.628692,0.868653,-0.540914,1.693831,-3.430775,-0.231219,0.109439,1.239629,0.808213,1.086833,-0.316759,-1.117522,1.271266,0.183347,-0.868835,-0.399424,1.012036,-0.502261,c-CS-s
7.139789,-4.908118,-7.713402,-1.629623,-3.509166,-0.589539,-2.316288,0.27299,1.176742,-2.533284,0.807277,-0.428471,1.382128,-3.046931,-0.470905,-0.00425,1.550336,0.556863,0.878835,-0.735104,-0.816702,1.283346,0.229099,-0.843396,-0.40833,0.500062,-0.145995,c-CS-s
4.59946,-4.313595,-7.022673,-1.643915,-2.363648,0.295581,-3.253868,-0.580906,1.982406,-1.430311,0.362846,-0.097877,1.890675,-1.669836,1.078327,-0.326431,-0.260974,0.079231,0.974061,0.091894,0.517113,-0.040159,0.527525,-0.589341,0.306066,0.335048,-0.775231,c-CS-s
3.607279,-4.162174,-6.924371,-1.790702,-2.35806,-0.073952,-2.983864,-0.487588,1.44385,-1.525717,0.416865,-0.189518,1.425785,-1.905736,0.808022,-0.214328,-0.219523,0.369279,0.929901,-0.216776,0.537907,-0.026146,0.15814,-0.320321,0.721928,-0.419385,-0.430972,c-CS-s
0.367424,-4.794873,-7.876007,-1.422546,-1.831036,-0.210793,-2.853387,-0.36089,1.635379,-1.012079,0.427163,-0.145962,1.644865,-1.296874,0.963172,0.004733,0.092347,0.13926,0.760673,-0.419196,0.321083,0.055755,0.544444,-0.727314,0.405289,0.020884,-0.259539,c-CS-s
0.428616,-3.954207,-5.287084,-1.109081,-0.926025,0.761371,-3.479632,-0.564165,2.213335,-1.168433,-0.514944,-0.208781,1.632628,-0.749836,1.204822,-0.502478,-0.146972,-0.143548,0.724964,0.065582,0.251028,0.357009,0.344624,-0.377609,0.012228,-0.121093,-0.340126,c-CS-s
-0.900704,-3.92924,-5.202231,-1.1505,-0.742195,0.496417,-3.401572,-0.348239,1.506811,-1.056228,-0.096943,0.152138,1.41453,-0.779478,1.094923,-0.445447,-0.184559,-0.178722,0.629371,0.089981,0.556724,0.048019,0.281887,-0.412826,0.407885,-0.584418,-0.327611,c-CS-s
-1.038951,-3.994432,-5.735736,-1.237325,-0.061593,0.139061,-3.149275,-0.30138,1.404779,-0.956155,-0.236574,0.426084,1.368844,-0.489286,0.940086,-0.24855,0.036227,-0.36464,0.547154,-0.155889,0.234082,0.236992,0.045095,-0.548873,0.582895,-0.397908,-0.237503,c-CS-s
-2.871256,-3.296908,-2.996247,-1.129554,-0.436413,0.757765,-3.426413,-0.228156,2.012904,-1.182096,-0.975769,0.03027,1.889454,-0.51736,0.823722,-0.544192,-0.465077,-0.131073,0.712852,0.439969,0.106378,0.272298,0.325064,-0.424019,0.215174,-0.249794,-0.506539,c-CS-s
-4.606706,-3.181827,-3.654635,-1.170179,0.115592,0.043471,-3.449376,0.166885,1.722425,-0.86582,-0.667789,0.215039,1.526058,0.171953,0.619363,-0.810802,-0.268862,-0.436211,0.383213,0.444363,0.193113,0.468443,0.008195,-0.037889,0.144438,-0.143271,-0.346307,c-CS-s
-5.555094,-3.625034,-4.167718,-0.882412,0.298981,0.237462,-3.193679,-0.147011,1.308288,-0.676267,-0.707117,0.251021,1.388229,0.169095,0.512347,-0.34158,0.24634,-0.298054,0.215354,0.275467,-0.024222,0.19203,-0.031608,-0.50946,0.338388,-0.178606,-0.258749,c-CS-s
-4.066739,-2.886683,-1.472472,-0.691711,0.173536,0.591169,-3.595082,-0.282613,1.519225,-1.253205,-1.215588,0.159854,1.163356,-0.190681,0.588899,-0.773697,-0.181927,-0.617797,0.805875,0.728357,0.410696,0.813425,0.509412,-0.350535,-0.169239,-0.25572,-0.245117,c-CS-s
-6.101675,-3.191359,-2.906007,-0.690084,-0.037619,0.25494,-3.563729,-0.249925,1.277072,-0.912369,-1.025287,-0.049209,1.014392,0.221022,0.431351,-1.041927,0.021663,-0.777241,0.431367,0.321752,0.307884,0.421927,0.376744,-0.206336,-0.018468,-0.373214,-0.064801,c-CS-s
-6.083959,-3.280954,-2.454325,-0.6277,0.529815,0.297131,-3.396627,-0.286193,1.089538,-0.960886,-1.110785,0.323276,1.195539,0.062338,0.488704,-0.596979,0.143419,-0.557629,0.521611,0.430525,0.39673,0.314559,0.127346,-0.754213,0.31523,-0.587842,-0.070777,c-CS-s
5.853651,-4.774213,-2.561588,-1.414392,-1.586427,1.17277,-1.807496,0.150663,0.972532,-1.670014,0.10935,-0.530828,1.054069,-1.967128,0.940993,0.476508,-1.147275,0.977655,-0.664335,0.147925,-0.416145,-0.140742,0.900893,-0.150431,0.616433,-0.513796,-0.083026,c-CS-s
5.306316,-5.026051,-3.073139,-1.324799,-1.73679,1.154095,-1.453911,0.150102,0.959244,-1.766802,-0.017353,-0.984979,0.816253,-1.865493,1.109673,0.145468,-1.005067,1.233294,-0.240868,0.023894,-0.299487,-0.322945,1.184244,-0.214151,0.691332,-0.839613,-0.095717,c-CS-s
5.135168,-4.937131,-2.904233,-1.655661,-1.831117,1.140873,-1.6779,-0.195194,1.032951,-2.078791,0.357894,-0.684095,0.771588,-1.994749,0.820938,0.056916,-0.610653,0.840182,-0.181722,-0.10143,-0.197012,-0.353327,1.052362,-0.149634,0.558439,-0.911073,0.100014,c-CS-s
0.705287,-4.634385,-2.527308,-1.456776,-0.713,1.29501,-2.274124,-0.188905,0.867843,-0.954835,-0.485144,-0.090702,1.065107,-0.947775,1.089776,-0.016362,-1.288812,0.493643,-0.57822,-0.08635,-0.51326,-0.721997,0.972662,-0.059716,0.826685,-0.292346,-0.226691,c-CS-s
-0.484246,-4.669414,-2.710033,-1.36894,-0.423255,1.336259,-2.098334,-0.235401,0.78126,-1.138343,-0.298363,-0.44601,1.008194,-0.690353,1.192904,-0.091408,-1.105181,0.539472,-0.168301,0.105522,-0.301509,-0.399153,1.466105,0.000587,0.439105,-0.676742,-0.144671,c-CS-s
0.141793,-4.571836,-2.676309,-1.277567,-0.381153,1.2961,-1.787691,-0.363783,0.895441,-1.115984,-0.248374,-0.309207,1.084414,-0.944066,1.083865,0.04071,-0.769673,0.393005,-0.338037,-0.164719,-0.536359,-0.348008,1.187,-0.045422,0.556332,-0.574363,-0.093471,c-CS-s
-1.671503,-3.608821,-1.001184,-1.531145,0.025673,1.456035,-2.458346,-0.207383,0.802388,-0.355498,-0.791571,-0.000492,1.08145,-0.402671,0.902832,0.163096,-1.222607,0.754595,-0.303316,-0.363095,-0.678001,-0.365103,0.823681,0.194241,0.522596,-0.082366,0.14536,c-CS-s
