@relation 'landsat-statlog-weka.filters.unsupervised.attribute.Remove-R3-4,7-8,11-12,15,19,23,27,31-32,35-36-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x5 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute class {1,2,3,4,5,7}

@data
82,91,78,82,96,75,91,72,79,91,72,79,95,75,74,79,78,88,82,92,7
82,96,82,78,87,83,95,75,75,84,72,75,91,72,78,88,74,84,74,84,7
82,91,78,78,83,75,84,72,75,91,72,79,88,72,74,84,74,84,74,84,7
78,83,70,70,83,79,88,72,75,81,68,71,81,64,74,84,67,75,70,75,7
70,79,70,74,79,75,81,68,71,81,64,71,77,68,67,75,70,75,70,75,7
70,83,74,70,75,71,81,64,71,77,68,71,81,68,70,75,70,75,67,79,7
70,75,70,70,83,71,81,68,75,84,72,75,84,75,67,79,70,79,74,84,7
70,83,78,74,83,75,84,75,75,88,75,75,84,75,74,84,74,84,74,84,7
78,83,74,74,83,75,88,75,75,84,75,75,84,72,74,84,74,84,70,84,7
74,83,74,74,83,75,84,75,75,84,72,71,81,75,74,84,70,84,74,84,7
74,83,66,59,60,71,81,75,71,77,75,63,63,72,74,84,70,84,67,67,7
66,71,59,59,56,71,77,75,63,63,72,63,57,72,70,84,67,67,57,56,5
59,60,59,59,60,63,63,72,63,57,72,59,57,68,67,67,57,56,57,53,5
59,56,59,66,63,63,57,72,59,57,68,59,60,68,57,56,57,53,57,56,5
59,60,66,63,60,59,57,68,59,60,68,59,60,68,57,53,57,56,60,60,5
59,53,52,52,46,59,57,68,59,54,72,56,48,64,60,60,57,60,53,53,5
56,46,56,56,53,59,51,53,56,48,53,56,51,60,53,49,53,49,53,53,5
56,49,56,59,53,56,48,53,56,51,60,56,51,68,53,49,53,53,53,53,5
52,49,56,56,49,56,48,60,56,48,64,59,54,72,57,53,53,49,50,49,5
56,53,56,52,43,56,48,64,59,54,72,59,48,90,53,49,50,49,47,37,5
56,49,52,46,29,59,54,72,59,48,90,52,37,116,50,49,47,37,42,29,2
52,43,46,43,27,59,48,90,52,37,116,46,30,142,47,37,42,29,42,29,2
43,27,43,43,27,42,30,146,42,30,135,42,30,127,44,31,44,29,44,34,2
43,27,43,43,29,42,30,135,42,30,127,42,28,127,44,29,44,34,47,37,2
43,29,49,52,46,42,28,127,46,32,113,49,45,72,47,37,50,37,47,40,2
49,40,52,52,46,46,32,113,49,45,72,52,42,72,50,37,47,40,50,40,5
92,108,92,83,99,97,115,94,97,115,90,89,111,87,97,115,97,111,97,111,3
92,103,83,83,99,97,115,90,89,111,87,89,106,83,97,111,97,111,97,111,3
83,99,83,83,95,89,111,87,89,106,83,85,97,80,97,111,97,111,88,102,3
83,99,83,83,95,89,106,83,85,97,80,85,97,80,97,111,88,102,88,98,3
83,95,83,83,95,85,97,80,85,97,80,85,97,80,88,102,88,98,88,98,3
83,95,83,83,99,85,97,80,85,97,80,82,92,80,88,98,88,98,84,98,3
83,99,79,79,95,82,92,80,82,92,76,78,92,76,84,98,84,102,84,102,4
79,95,79,79,91,82,92,76,78,92,76,82,92,80,84,102,84,102,84,98,4
79,95,79,79,95,78,92,76,82,92,80,82,92,83,84,102,84,98,88,98,4
79,91,79,83,95,82,92,80,82,92,83,85,97,80,84,98,88,98,88,106,4
79,95,83,79,95,82,92,83,85,97,80,85,97,80,88,98,88,106,92,106,3
79,95,79,83,103,85,97,80,82,102,83,85,106,83,92,106,92,106,88,106,3
83,103,83,92,103,89,106,87,89,106,90,93,111,90,92,106,92,111,97,115,3
83,103,92,92,103,89,106,90,93,111,90,93,115,90,92,111,97,115,101,115,3
92,103,75,56,45,93,115,90,89,102,80,67,71,80,101,115,97,111,80,89,3
75,81,56,49,37,89,102,80,67,71,80,50,43,108,97,111,80,89,64,62,2
56,45,49,46,37,67,71,80,50,43,108,44,40,111,80,89,64,62,60,59,2
49,37,46,46,40,50,43,108,44,40,111,47,46,104,64,62,60,59,64,69,2
49,40,46,46,34,53,49,101,50,53,101,47,37,122,68,77,64,73,57,55,2
46,34,46,46,30,47,37,122,44,37,136,47,37,133,57,55,57,55,60,69,2
46,30,46,42,34,47,37,133,53,43,119,53,56,97,60,69,68,73,64,73,2
59,60,63,67,70,67,67,51,60,67,55,63,63,51,64,69,64,69,64,69,7
63,70,63,67,66,60,67,51,63,67,55,67,67,55,64,69,64,69,64,66,7
63,70,67,67,66,63,67,55,67,67,55,63,67,55,64,69,64,66,64,69,7
67,66,67,67,66,67,67,55,63,67,55,63,67,55,64,66,64,69,68,69,7
63,70,67,67,73,63,71,55,63,67,55,63,71,58,68,69,68,73,68,73,7
67,77,67,71,77,67,71,62,67,75,62,70,79,58,64,73,68,73,68,77,7
71,77,71,71,81,70,79,58,74,79,65,70,79,62,68,77,68,77,68,73,7
71,81,75,75,84,70,79,65,67,75,62,70,79,65,72,77,68,73,68,73,7
75,81,75,75,91,67,75,62,70,79,65,74,79,69,68,73,68,73,68,73,7
75,84,75,79,91,70,79,65,74,79,69,78,88,73,68,73,68,73,76,85,7
79,91,79,83,95,78,88,73,82,92,76,78,88,73,76,85,80,94,80,89,7
79,95,83,75,84,82,92,76,78,88,73,74,84,69,80,94,80,89,76,81,7
75,84,75,79,88,74,84,69,74,84,69,74,84,69,76,81,72,81,72,77,7
75,91,79,75,81,74,84,69,74,84,69,67,75,69,72,81,72,77,68,77,7
79,88,75,71,81,74,84,69,67,75,69,70,75,69,72,77,68,77,68,73,7
75,81,71,71,77,67,75,69,70,75,69,70,75,69,68,77,68,73,68,69,7
71,81,71,71,81,70,75,69,70,75,69,67,79,69,68,73,68,69,68,69,7
71,77,71,75,84,70,75,69,67,79,69,70,79,73,68,69,68,69,68,73,7
71,81,75,75,84,67,79,69,70,79,73,74,84,73,68,69,68,73,72,81,7
75,88,75,75,84,74,84,76,74,84,73,70,84,69,72,77,72,81,72,81,7
63,57,59,59,60,57,56,73,57,53,76,57,56,65,60,59,57,52,57,52,5
59,57,59,59,60,57,53,76,57,56,65,60,60,65,57,52,57,52,57,59,5
59,60,59,59,57,57,56,65,60,60,65,60,60,69,57,52,57,59,60,59,5
59,60,59,59,54,60,60,65,60,60,69,57,60,73,57,59,60,59,60,62,5
59,57,59,56,48,60,60,69,57,60,73,53,53,73,60,59,60,62,57,52,5
59,54,56,52,48,57,60,73,53,53,73,53,46,69,60,62,57,52,50,46,5
52,48,56,59,51,53,46,69,50,46,62,53,49,58,50,46,53,49,53,49,5
56,48,56,56,51,53,49,58,53,53,58,53,53,65,57,55,57,55,57,55,5
56,51,56,52,51,53,53,58,53,53,65,53,53,69,57,55,57,55,53,46,5
56,51,52,56,48,53,53,65,53,53,69,57,53,65,57,55,53,46,44,37,5
56,48,56,59,54,57,53,65,53,49,73,50,49,87,44,37,41,31,44,37,5
56,48,59,59,48,53,49,73,50,49,87,47,37,115,41,31,44,37,50,46,2
59,54,59,52,37,50,49,87,47,37,115,42,29,129,44,37,50,46,44,31,2
59,48,52,46,30,47,37,115,42,29,129,42,29,136,50,46,44,31,44,31,2
42,30,42,42,30,44,31,140,44,29,133,44,34,115,44,37,47,37,47,37,2
42,30,42,46,32,44,34,115,47,37,101,50,37,104,47,37,41,34,44,29,2
46,32,49,52,42,50,37,104,47,40,94,50,40,80,44,29,47,31,47,37,2
49,45,52,52,42,47,40,94,50,40,80,44,34,83,47,31,47,37,44,34,2
97,115,89,89,106,97,111,94,97,111,94,97,111,91,101,116,101,116,97,116,3
89,111,89,85,97,97,111,94,97,111,91,88,102,83,101,116,97,116,97,112,3
89,106,85,85,97,97,111,91,88,102,83,88,98,83,97,116,97,112,92,107,3
85,97,85,85,97,88,102,83,88,98,83,88,98,79,97,112,92,107,92,107,3
85,97,82,82,92,88,98,79,84,98,79,84,102,79,92,107,92,112,92,112,3
82,92,82,78,92,84,98,79,84,102,79,84,102,83,92,112,92,112,92,107,3
82,92,78,82,92,84,102,79,84,102,83,84,98,83,92,112,92,107,88,103,3
78,92,82,82,92,84,102,83,84,98,83,88,98,87,92,107,88,103,88,103,3
82,92,82,85,97,84,98,83,88,98,87,88,106,87,88,103,88,103,88,107,3
82,92,85,85,97,88,98,87,88,106,87,92,106,87,88,103,88,107,92,107,3
82,102,85,89,106,92,106,83,88,106,87,92,106,87,92,107,92,107,92,107,3
89,106,89,93,111,92,106,87,92,111,91,97,115,91,92,107,92,107,92,107,3
89,106,93,93,115,92,111,91,97,115,91,101,115,94,92,107,92,107,97,112,3
93,111,93,89,102,97,115,91,101,115,94,97,111,87,92,107,97,112,101,112,3
93,115,89,67,71,101,115,94,97,111,87,80,89,72,97,112,101,112,92,107,3
89,102,67,50,43,97,111,87,80,89,72,64,62,83,101,112,92,107,84,95,3
50,43,44,47,46,64,62,83,60,59,91,64,69,87,84,95,71,83,68,79,2
53,49,50,47,37,68,77,79,64,73,83,57,55,98,68,75,64,75,68,75,2
50,53,47,44,37,64,73,83,57,55,98,57,55,102,64,75,68,75,71,75,2
44,37,47,53,43,57,55,102,60,69,87,68,73,65,71,75,68,71,64,71,2
47,37,53,53,56,60,69,87,68,73,65,64,73,54,68,71,64,71,64,71,7
53,43,53,60,63,68,73,65,64,73,54,68,69,54,64,71,64,71,71,71,7
60,63,67,67,67,68,69,54,64,66,54,64,69,54,71,71,64,68,60,71,7
67,71,67,60,67,64,66,54,64,69,54,64,69,57,64,68,60,71,64,71,7
67,67,60,63,63,64,69,54,64,69,57,64,69,54,60,71,64,71,60,71,7
67,67,63,63,67,64,66,54,64,69,54,68,69,54,64,68,64,71,68,71,7
63,67,63,63,71,64,69,54,68,69,54,68,69,57,64,71,68,71,64,75,7
63,67,63,63,67,68,69,54,68,69,57,68,73,57,68,71,64,75,68,71,7
63,71,63,63,71,68,69,57,68,73,57,68,73,57,64,75,68,71,64,75,7
63,67,63,67,71,68,73,57,68,73,57,64,73,57,68,71,64,75,64,71,7
63,71,67,67,75,68,73,57,64,73,57,68,73,57,64,75,64,71,71,75,7
67,75,70,74,79,68,73,57,68,77,61,68,77,61,71,75,68,71,68,71,7
70,79,74,70,79,68,77,61,68,77,61,68,73,61,68,71,68,71,68,71,7
74,79,70,70,79,68,77,61,68,73,61,72,77,57,68,71,68,71,68,75,7
70,79,67,70,79,72,77,57,68,73,57,68,73,61,68,75,68,71,68,75,7
70,79,74,78,88,68,73,61,68,73,61,76,85,68,68,75,71,75,68,79,7
74,79,78,82,92,68,73,61,76,85,68,80,94,76,71,75,68,79,76,87,7
82,92,78,74,84,80,94,76,80,89,72,76,81,72,76,87,80,87,80,87,7
78,88,74,74,84,80,89,72,76,81,72,72,81,72,80,87,80,87,71,75,7
74,84,74,74,84,76,81,72,72,81,72,72,77,72,80,87,71,75,64,71,7
74,84,74,67,75,72,81,72,72,77,72,68,77,72,71,75,64,71,64,64,7
74,84,67,70,75,72,77,72,68,77,72,68,73,72,64,71,64,64,64,68,7
70,75,70,67,79,68,73,72,68,69,76,68,69,72,64,68,64,71,64,71,5
70,75,67,70,79,68,69,76,68,69,72,68,73,72,64,71,64,71,68,71,5
67,79,70,74,84,68,69,72,68,73,72,72,81,72,64,71,68,71,68,75,5
70,79,74,74,84,68,73,72,72,81,72,72,77,72,68,71,68,75,68,75,7
70,84,74,70,84,72,81,68,72,77,68,68,77,72,71,75,71,75,68,75,7
67,67,57,57,53,68,77,76,60,59,72,57,52,76,71,79,71,71,60,61,5
57,56,57,57,56,60,59,72,57,52,76,57,52,72,71,71,60,61,56,57,5
57,56,60,60,60,57,52,72,57,59,68,60,59,68,56,57,56,54,56,57,5
60,60,60,57,60,57,59,68,60,59,68,60,62,68,56,54,56,57,64,61,5
50,46,53,53,49,53,49,65,53,49,65,57,55,61,56,54,60,54,56,57,5
53,49,53,53,53,53,49,65,57,55,61,57,55,65,60,54,56,57,53,48,5
53,49,53,53,53,57,55,61,57,55,65,57,55,68,56,57,53,48,53,45,5
53,53,53,53,53,57,55,65,57,55,68,53,46,83,53,48,53,45,46,36,5
53,53,53,57,53,57,55,68,53,46,83,44,37,98,53,45,46,36,43,31,5
57,53,53,50,49,44,37,98,41,31,113,44,37,102,43,31,40,29,43,31,2
53,49,50,47,37,41,31,113,44,37,102,50,46,102,40,29,43,31,50,42,2
50,49,47,42,29,44,37,102,50,46,102,44,31,120,43,31,50,42,50,48,2
47,37,42,42,29,50,46,102,44,31,120,44,31,124,50,42,50,48,46,36,2
42,29,44,44,29,44,31,124,44,37,120,47,37,113,46,36,43,31,40,31,2
50,37,47,50,40,44,29,120,47,31,105,47,37,87,43,29,43,29,46,34,2
47,40,50,44,34,47,31,105,47,37,87,44,34,87,43,29,46,34,46,39,2
97,111,97,97,111,101,116,96,101,116,96,97,116,96,97,116,93,116,97,116,3
97,111,97,88,102,101,116,96,97,116,96,97,112,92,93,116,97,116,93,111,3
97,111,88,88,98,97,116,96,97,112,92,92,107,88,97,116,93,111,93,116,3
88,102,88,88,98,97,112,92,92,107,88,92,107,85,93,111,93,116,97,111,3
88,98,84,84,102,92,107,85,92,112,92,92,112,88,97,111,97,111,97,116,3
84,98,84,84,102,92,112,92,92,112,88,92,107,85,97,111,97,116,93,111,3
84,102,84,88,98,92,107,85,88,103,81,88,103,88,93,111,88,111,88,107,3
84,98,88,88,106,88,103,81,88,103,88,88,107,88,88,111,88,107,88,107,3
88,98,88,92,106,88,103,88,88,107,88,92,107,85,88,107,88,107,97,111,3
88,106,92,92,106,88,107,88,92,107,85,92,107,88,88,107,97,111,93,111,3
92,111,97,101,115,92,107,88,92,107,92,97,112,88,93,111,97,111,97,111,3
97,115,101,97,111,92,107,92,97,112,88,101,112,92,97,111,97,111,93,107,3
97,111,80,64,62,101,112,92,92,107,85,84,95,74,93,107,88,111,84,103,3
80,89,64,60,59,92,107,85,84,95,74,71,83,78,88,111,84,103,71,79,3
64,62,60,64,69,84,95,74,71,83,78,68,79,81,84,103,71,79,63,68,2
60,59,64,68,77,71,83,78,68,79,81,68,75,78,71,79,63,68,67,75,2
64,69,68,64,73,68,79,81,68,75,78,64,75,78,63,68,67,75,67,72,2
68,77,64,57,55,68,75,78,64,75,78,68,75,70,67,75,67,72,67,68,2
64,73,57,57,55,64,75,78,68,75,70,71,75,63,67,72,67,68,67,72,2
57,55,57,60,69,68,75,70,71,75,63,68,71,59,67,68,67,72,67,72,7
57,55,60,68,73,71,75,63,68,71,59,64,71,56,67,72,67,72,63,72,7
60,69,68,64,73,68,71,59,64,71,56,64,71,59,67,72,63,72,67,72,7
68,69,64,64,69,71,71,52,64,68,52,60,71,56,67,72,67,72,63,68,7
64,69,64,64,69,60,71,56,64,71,56,60,71,56,63,68,67,68,67,68,7
64,69,64,64,69,64,71,56,60,71,56,64,71,56,67,68,67,68,67,72,7
64,69,64,64,69,68,68,56,64,68,52,64,71,59,67,72,67,72,67,72,7
68,69,68,68,73,68,71,59,64,75,56,68,71,56,67,72,67,68,67,72,7
68,69,68,68,73,64,75,56,68,71,56,64,75,56,67,68,67,72,67,68,7
68,73,64,68,73,64,75,56,64,71,59,71,75,59,67,68,67,72,67,72,7
64,73,68,68,77,64,71,59,71,75,59,68,71,56,67,72,67,72,67,72,7
68,77,68,68,73,68,71,56,68,71,56,68,71,59,67,72,67,72,67,72,7
68,77,68,72,77,68,71,56,68,71,59,68,75,56,67,72,67,72,71,72,7
68,73,72,68,73,68,71,59,68,75,56,68,71,56,67,72,71,72,67,75,7
72,77,68,68,73,68,75,56,68,71,56,68,75,59,71,72,67,75,71,75,7
68,73,68,68,73,68,71,56,68,75,59,71,75,59,67,75,71,75,71,79,7
68,73,68,76,85,68,75,59,71,75,59,68,79,63,71,75,71,79,75,83,7
76,85,80,80,89,68,79,63,76,87,74,80,87,78,75,83,75,83,79,95,7
76,81,72,72,77,80,87,74,71,75,74,64,71,78,79,91,71,75,67,68,5
72,81,72,68,77,71,75,74,64,71,78,64,64,78,71,75,67,68,67,68,5
72,77,68,68,73,64,71,78,64,64,78,64,68,78,67,68,67,68,63,68,5
68,73,68,68,69,64,68,78,64,71,74,64,71,78,63,68,67,68,67,68,5
68,69,68,68,73,64,71,74,64,71,78,68,71,74,67,68,67,68,67,72,5
68,69,68,72,81,64,71,78,68,71,74,68,75,74,67,68,67,72,67,72,5
68,73,72,72,77,68,71,74,68,75,74,68,75,67,67,72,67,72,67,72,5
72,81,72,72,81,68,75,74,68,75,67,68,71,70,67,72,67,72,71,72,5
72,81,72,68,77,71,75,88,71,75,70,68,75,67,67,68,67,72,67,75,7
68,77,60,57,52,71,79,74,71,71,74,60,61,74,71,79,71,79,67,68,7
60,59,57,57,52,71,71,74,60,61,74,56,57,74,71,79,67,68,63,61,5
57,52,57,60,59,56,57,74,56,54,70,56,57,70,63,61,63,58,63,54,5
57,59,60,60,62,56,54,70,56,57,70,64,61,70,63,58,63,54,63,58,5
60,62,57,50,46,64,61,70,60,61,70,56,54,74,63,58,63,64,67,68,5
50,46,53,53,49,56,54,74,56,54,70,60,54,70,67,68,71,75,63,54,5
53,49,53,57,55,56,54,70,60,54,70,56,57,78,71,75,63,54,48,37,5
57,55,57,53,46,53,48,85,53,45,96,46,36,107,48,37,51,32,48,34,2
57,55,53,44,37,53,45,96,46,36,107,43,31,117,51,32,48,34,48,37,2
53,46,44,41,31,46,36,107,43,31,117,40,29,121,48,34,48,37,44,29,2
41,31,44,50,46,40,29,121,43,31,117,50,42,96,44,29,44,29,44,32,2
44,37,50,44,31,43,31,117,50,42,96,50,48,96,44,29,44,32,51,40,2
44,37,47,47,37,43,31,107,40,31,110,40,31,107,48,29,44,29,44,32,2
47,37,47,41,34,40,31,110,40,31,107,43,31,114,44,29,44,32,44,34,2
41,34,44,47,31,43,31,114,43,29,114,43,29,114,44,34,44,32,41,32,2
47,31,47,44,34,43,29,114,46,34,103,46,39,96,41,32,44,32,48,37,2
97,112,101,101,116,97,116,96,97,116,96,93,116,96,99,113,95,118,95,118,3
97,116,97,92,107,97,116,96,93,111,92,93,116,96,99,113,99,118,95,118,3
97,112,92,92,107,93,111,92,93,116,96,97,111,96,99,118,95,118,95,113,3
92,107,92,92,112,93,116,96,97,111,96,97,111,96,95,118,95,113,104,113,3
92,107,92,92,112,97,111,96,97,111,96,97,116,92,95,113,104,113,99,118,3
92,112,92,92,107,97,111,96,97,116,92,93,111,92,104,113,99,118,95,113,3
92,112,92,88,103,97,116,92,93,111,92,88,111,87,99,118,95,113,95,113,3
88,103,88,88,107,88,111,87,88,107,87,88,107,92,95,113,95,113,90,109,3
88,103,88,92,107,88,107,87,88,107,92,97,111,92,95,113,90,109,90,104,3
92,107,92,92,107,97,111,92,93,111,92,97,111,92,90,104,95,109,95,113,3
92,107,92,97,112,93,111,87,97,111,87,97,111,87,99,113,95,109,95,109,3
92,107,97,101,112,97,111,87,97,111,87,93,107,92,95,109,95,109,90,113,3
68,75,64,68,75,67,75,62,67,72,58,67,68,54,63,71,63,71,63,67,7
71,75,68,64,71,67,72,54,67,72,54,63,72,58,63,67,63,71,63,71,7
64,71,64,71,71,63,72,58,67,72,58,67,72,54,63,71,63,71,63,75,7
64,71,71,64,68,67,72,58,67,72,54,67,72,54,63,71,63,75,63,75,7
71,71,64,60,71,67,72,54,67,72,54,63,68,54,63,75,63,75,66,75,7
64,68,60,64,71,67,72,54,63,68,54,67,68,54,63,75,66,75,66,75,7
60,71,64,60,71,63,68,54,67,68,54,67,68,54,66,75,66,75,63,71,7
64,71,60,64,71,67,68,54,67,68,54,67,72,54,66,75,63,71,63,71,7
60,71,64,68,68,67,68,54,67,72,54,67,72,54,63,71,63,71,66,75,7
64,71,68,64,68,67,72,54,67,72,54,67,72,54,63,71,66,75,66,75,7
64,68,64,68,71,67,72,54,67,72,54,67,72,54,66,75,66,75,66,79,7
64,71,68,64,75,67,72,54,67,72,54,67,68,54,66,75,66,79,66,71,7
68,71,64,68,71,67,72,54,67,68,54,67,72,54,66,79,66,71,66,71,7
68,71,64,64,71,67,72,54,67,68,54,67,72,58,66,71,66,71,66,71,7
64,75,64,71,75,67,68,54,67,72,58,67,72,58,66,71,66,71,66,71,7
64,71,71,68,71,67,72,58,67,72,58,67,72,54,66,71,66,71,66,71,7
68,71,68,68,71,67,72,54,67,72,58,67,72,58,66,71,66,71,70,71,7
68,71,68,68,71,67,72,58,71,72,58,67,75,58,70,71,66,71,70,75,7
68,71,68,71,75,67,75,58,71,75,67,71,79,67,70,75,70,79,74,79,7
71,75,68,76,87,71,79,67,75,83,67,75,83,71,74,79,74,83,70,79,7
68,79,76,80,87,75,83,67,75,83,71,79,95,75,74,83,70,79,78,83,7
76,87,80,80,87,75,83,71,79,95,75,79,91,75,70,79,78,83,78,83,7
80,87,71,64,71,79,91,75,71,75,79,67,68,79,78,83,78,91,78,83,5
71,75,64,64,64,71,75,79,67,68,79,67,68,79,78,91,78,83,70,79,5
64,71,64,68,71,67,68,79,67,68,75,67,72,71,70,67,66,71,66,71,5
68,71,68,68,75,67,72,71,67,72,67,67,72,67,66,71,66,75,66,71,5
68,75,68,68,71,67,72,67,67,72,67,71,72,67,66,75,66,71,66,71,5
68,71,71,71,75,71,72,67,67,68,67,67,72,67,66,71,66,71,63,71,5
71,75,71,68,75,67,68,67,67,72,67,67,75,67,66,71,63,71,66,71,5
71,75,68,71,79,67,72,67,67,75,67,71,79,71,63,71,66,71,66,75,7
68,75,71,71,71,67,75,67,71,79,71,71,79,71,66,71,66,75,66,75,7
71,79,71,60,61,71,79,71,71,79,71,67,68,75,66,75,66,75,70,79,7
71,71,60,56,57,71,79,71,67,68,75,63,61,79,66,75,70,79,70,79,5
60,61,56,56,54,67,68,75,63,61,79,63,58,75,70,79,70,79,70,75,5
56,57,56,56,57,63,61,79,63,58,75,63,54,71,70,79,70,75,63,67,5
64,61,60,56,54,63,58,67,63,64,62,67,68,67,66,63,63,67,66,71,5
56,54,56,60,54,67,68,67,71,75,71,63,54,92,66,71,66,79,70,79,4
56,57,53,53,45,48,37,104,48,37,104,51,32,108,74,87,63,56,46,32,2
53,45,46,43,31,51,32,108,48,34,108,48,37,112,46,32,46,32,43,32,2
43,31,40,43,31,48,37,112,44,29,121,44,29,121,43,32,46,34,46,34,2
40,29,43,50,42,44,29,121,44,29,121,44,32,116,46,34,46,34,40,29,2
50,42,50,46,36,44,32,116,51,40,96,44,34,100,40,29,43,27,46,29,2
50,48,46,43,31,51,40,96,44,34,100,48,29,100,43,27,46,29,49,40,2
43,31,40,40,31,48,29,100,44,29,100,44,32,104,49,40,49,40,43,32,2
40,31,40,43,31,44,29,100,44,32,104,44,34,104,49,40,43,32,43,29,2
43,31,43,43,29,44,34,104,44,32,104,41,32,112,43,29,43,32,43,32,2
43,29,46,46,39,41,32,112,44,32,112,48,37,100,43,32,40,32,43,29,2
93,116,97,93,111,95,118,92,99,113,96,99,118,96,96,112,96,117,96,117,3
93,111,93,97,111,99,118,96,95,118,92,95,113,96,96,117,96,117,96,112,3
93,116,97,97,111,95,118,92,95,113,96,104,113,96,96,117,96,112,96,112,3
97,111,97,97,116,95,113,96,104,113,96,99,118,92,96,112,96,112,96,112,3
93,111,88,88,107,95,113,92,95,113,89,95,113,89,92,112,92,112,92,112,3
88,111,88,88,107,95,113,89,95,113,89,90,109,89,92,112,92,112,92,108,3
88,107,97,93,111,90,109,89,90,104,89,95,109,89,92,108,92,108,96,108,3
97,111,93,97,111,90,104,89,95,109,89,95,113,89,92,108,96,108,96,112,3
97,111,93,93,111,95,113,89,99,113,92,99,113,96,96,112,96,117,92,117,3
93,111,97,97,111,99,113,96,95,109,89,95,109,89,92,117,92,108,87,99,3
97,111,97,93,107,95,109,89,95,109,89,90,113,92,92,108,87,99,83,95,3
97,111,93,88,111,95,109,89,90,113,92,90,109,89,87,99,83,95,75,84,3
93,107,88,84,103,90,113,92,90,109,89,86,104,85,83,95,75,84,75,77,3
71,79,63,67,75,74,91,74,70,75,63,63,71,55,67,73,63,66,63,70,7
67,72,67,63,72,63,67,55,63,71,55,63,71,55,63,70,63,70,67,73,7
67,72,67,63,68,63,75,59,63,75,59,66,75,59,67,73,67,73,67,73,7
63,68,67,67,68,66,75,59,66,75,55,63,71,55,67,73,71,77,67,73,7
67,68,67,67,72,66,75,55,63,71,55,63,71,55,71,77,67,73,67,81,7
67,72,67,67,72,63,71,55,66,75,59,66,75,59,67,81,67,81,67,77,7
67,72,67,67,68,66,75,59,66,79,59,66,71,55,63,77,71,84,71,81,7
67,72,67,67,72,66,79,59,66,71,55,66,71,55,71,84,71,81,71,73,7
67,72,67,67,72,66,71,55,66,71,55,66,71,55,71,73,67,73,63,70,7
67,68,67,67,72,66,71,55,66,71,55,66,71,55,67,73,63,70,63,70,7
67,72,67,67,72,66,71,55,66,71,55,66,71,55,63,70,63,70,63,70,7
67,72,67,67,72,66,71,55,66,71,55,66,71,55,63,70,63,70,67,77,7
67,72,67,71,72,66,71,55,70,71,55,66,71,59,67,77,71,77,71,81,7
67,72,71,67,75,70,71,55,66,71,59,70,75,59,71,77,71,81,71,81,7
67,75,71,71,79,70,75,59,70,79,66,74,79,66,71,81,71,81,67,73,7
75,83,75,79,95,74,83,70,70,79,66,78,83,66,71,77,75,81,75,84,7
75,83,79,79,91,70,79,66,78,83,66,78,83,70,75,81,75,84,75,91,7
79,95,79,71,75,78,83,66,78,83,70,78,91,78,75,84,75,91,83,95,7
71,75,67,67,68,78,91,78,78,83,74,70,79,78,83,95,83,99,79,84,7
67,68,67,63,68,78,83,74,70,79,78,70,79,81,83,99,79,84,71,81,7
67,68,63,67,68,70,79,78,70,79,81,70,67,78,79,84,71,81,71,77,5
67,68,67,67,72,70,67,78,66,71,78,66,71,74,71,77,71,73,67,73,5
67,68,67,67,72,66,71,78,66,71,74,66,75,70,71,73,67,73,67,73,5
67,72,71,67,68,66,71,70,66,71,66,66,71,66,63,70,63,70,63,66,5
71,72,67,67,72,66,71,66,66,71,66,63,71,66,63,70,63,66,63,66,5
67,72,67,71,79,63,71,66,66,71,66,66,75,70,63,66,63,70,67,73,5
67,75,71,71,79,66,71,66,66,75,70,66,75,70,63,70,67,73,71,77,7
71,79,67,63,61,66,75,70,70,79,74,70,79,74,71,77,71,81,71,84,4
63,54,63,63,64,63,67,78,66,63,70,63,67,63,75,77,71,73,67,66,5
63,64,67,71,75,63,67,63,66,71,63,66,79,63,67,66,67,66,71,73,4
71,75,63,48,37,66,79,63,70,79,70,74,87,78,71,73,71,77,75,81,4
63,54,48,48,37,70,79,70,74,87,78,63,56,100,71,77,75,81,71,81,4
51,32,48,48,37,46,32,114,46,32,111,43,32,114,59,51,46,32,46,32,2
48,34,48,44,29,46,32,111,43,32,114,46,34,118,46,32,46,32,42,30,2
48,37,44,44,29,43,32,114,46,34,118,46,34,114,46,32,42,30,46,32,2
44,29,44,51,40,46,34,114,40,29,122,43,27,125,46,32,46,32,42,32,2
44,32,51,44,34,40,29,122,43,27,125,46,29,122,46,32,42,32,46,30,2
44,34,48,44,29,46,29,122,49,40,100,49,40,92,46,30,46,32,49,40,2
48,29,44,44,32,49,40,100,49,40,92,43,32,107,46,32,49,40,46,32,2
44,32,44,44,32,43,32,107,43,29,107,43,32,107,46,32,39,30,42,30,2
44,32,41,44,32,43,32,107,43,32,103,40,32,107,42,30,42,30,42,32,2
99,113,95,95,118,92,112,90,96,112,90,96,112,94,93,111,93,115,93,115,3
