@relation 'Steel-Plates-weka.filters.unsupervised.attribute.Remove-R7,10,14,18,23-24-weka.filters.unsupervised.attribute.Remove-R17'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x22 numeric
@attribute class {0,1}

@data
41,214,2896951,2897015,6509,274,682403,41,1358,40,0.0604,0.3699,0.1274,0.6314,38.135,2.238,-0.6301,0
41,216,2943077,2943144,6882,274,723207,48,1358,40,0.0604,0.3829,0.1289,0.6387,38.377,2.243,-0.6171,0
41,216,2957266,2957336,6653,302,693100,42,1358,40,0.0604,0.4,0.1289,0.5795,3.823,2.243,-0.6,0
147,172,2975077,2975090,170,28,20714,114,1356,40,0.2168,0.52,0.0184,0.8929,22.304,13.979,-0.48,0
41,216,2985655,2985724,7003,252,734568,40,1356,40,0.0605,0.3943,0.1291,0.6944,38.453,2.243,-0.6057,0
39,215,3003398,3003466,6570,274,685255,40,1356,40,0.0575,0.3864,0.1298,0.6423,38.176,22.455,-0.6136,0
41,213,4348250,4348321,6137,284,649137,48,1356,40,0.0605,0.4128,0.1268,0.6056,3.788,22.355,-0.5872,0
41,221,4358896,4358964,6294,289,661448,43,1358,40,0.0604,0.3778,0.1326,0.6228,37.989,22.553,-0.6222,0
41,211,4373092,4373158,6318,286,667465,46,1356,40,0.0605,0.3882,0.1254,0.5944,38.006,22.304,-0.6118,0
41,210,4383746,4383803,5499,298,581466,43,1358,40,0.0604,0.3373,0.1244,0.5671,37.403,22.279,-0.6627,0
41,209,4401486,4401544,5533,288,584291,43,1356,40,0.0605,0.3452,0.1239,0.5833,3.743,22.253,-0.6548,0
41,212,4419228,4419287,6175,266,652005,46,1358,40,0.0604,0.345,0.1259,0.6429,37.906,2.233,-0.655,0
41,210,4440514,4440576,5688,303,598976,43,1356,40,0.0605,0.3669,0.1246,0.5578,3.755,22.279,-0.6331,0
41,209,4639210,4639275,5828,296,618846,48,1358,40,0.0604,0.3869,0.1237,0.5676,37.655,22.253,-0.6131,0
41,206,4649858,4649920,5814,262,617639,44,1358,40,0.0604,0.3758,0.1215,0.6298,37.645,22.175,-0.6242,0
41,211,4703077,4703142,5830,289,614756,44,1356,40,0.0605,0.3823,0.1254,0.5882,37.657,22.304,-0.6176,0
84,214,7261606,7261658,4080,188,435821,64,1358,40,0.1237,0.4,0.0957,0.6915,36.107,21.139,-0.6,0
85,209,7275798,7275852,4239,150,456305,65,1358,40,0.1252,0.4355,0.0913,0.8267,36.273,20.934,-0.5645,0
41,209,7300641,7300696,4788,257,516343,63,1360,40,0.0603,0.3274,0.1235,0.6537,36.802,22.253,-0.6726,0
79,217,7307739,7307792,4417,176,477354,68,1358,40,0.1164,0.3841,0.1016,0.7841,36.451,21.399,-0.6159,0
80,210,7318386,7318440,4071,177,439881,56,1360,40,0.1177,0.4154,0.0956,0.7345,36.097,21.139,-0.5846,0
86,215,7325485,7325536,4346,163,473046,65,1360,40,0.1265,0.3954,0.0949,0.7914,36.381,21.106,-0.6047,0
89,217,7612933,7612982,3961,175,431127,66,1360,40,0.1309,0.3828,0.0941,0.7314,35.978,21.072,-0.6172,0
83,202,7655518,7655567,3455,157,373412,67,1360,40,0.1221,0.4118,0.0875,0.758,35.385,20.756,-0.5882,0
68,206,7754878,7754931,4396,179,474761,68,1358,40,0.1001,0.3841,0.1016,0.771,36.431,21.399,-0.6159,0
64,203,7765518,7765576,4364,185,479531,74,1360,40,0.0941,0.4173,0.1022,0.7513,36.399,2.143,-0.5827,0
61,213,7783272,7783320,3824,157,417036,73,1362,40,0.0896,0.3158,0.1116,0.9682,35.825,21.818,-0.6842,0
87,211,7797464,7797516,3900,203,425840,71,1360,40,0.1279,0.4193,0.0912,0.6108,35.911,20.934,-0.5806,0
73,213,7818756,7818807,3876,185,419968,70,1358,40,0.1075,0.3643,0.1031,0.7568,35.884,21.461,-0.6357,0
3,776,19000,19123,14386,851,1445817,27,1358,50,0.0044,0.1591,0.5692,0.9083,41.579,28.882,-0.8409,0
2,226,29657,29792,16052,805,1594353,26,1358,50,0.003,0.6027,0.1649,0.2783,42.055,23.503,-0.3973,0
0,224,40322,40447,13349,740,1328712,29,1358,50,0,0.558,0.1649,0.3027,41.255,23.503,-0.442,0
1,250,115072,115195,15650,943,1732196,23,1378,40,0.0014,0.494,0.1807,0.2641,41.945,23.962,-0.506,0
13,871,139939,140094,15208,861,1741571,22,1378,40,0.0189,0.1806,0.6226,0.9965,41.821,29.335,-0.8194,0
203,342,55774,55824,3333,173,246531,35,1666,40,0.2437,0.3597,0.0834,0.8035,35.228,2.143,-0.6403,0
238,354,87744,87794,3288,191,260660,36,1664,40,0.2861,0.431,0.0697,0.6073,35.169,20.645,-0.569,0
233,345,98402,98450,3340,169,265172,35,1670,40,0.279,0.4286,0.0671,0.6627,35.238,20.492,-0.5714,0
215,340,109058,109106,3630,173,292575,35,1666,40,0.2581,0.384,0.075,0.7225,35.599,20.969,-0.616,0
230,332,119716,119826,5665,405,499944,36,1666,40,0.2761,0.9273,0.0612,0.2519,37.532,20.086,0.0727,0
225,346,130372,130421,3228,166,260241,38,1670,40,0.2695,0.405,0.0725,0.7289,35.089,20.828,-0.595,0
250,373,3629947,3630060,6114,320,633741,40,1666,40,0.3001,0.9187,0.0738,0.3844,37.863,20.899,-0.0813,0
243,370,3658370,3658511,7639,462,819375,40,1666,40,0.2917,0.9007,0.0762,0.2749,3.883,21.038,0.0993,0
241,360,3711661,3711800,7080,492,773694,43,1666,40,0.2893,0.8561,0.0714,0.2419,3.85,20.756,0.1439,0
836,878,2150529,2150756,5390,297,635678,9,1362,40,0.7107,0.185,0.0308,0.1414,37.316,16.233,0.815,0
414,438,2887460,2887476,263,29,30104,87,1358,40,0.6097,0.6667,0.0177,0.8276,2.42,13.802,-0.3333,0
1002,1027,155255,155262,62,31,7479,114,1360,100,0.4897,0.28,0.0184,0.8065,17.924,13.979,-0.72,0
1145,1152,1083340,1083344,22,7,2871,116,1358,50,0.3034,0.5714,0.0052,1,13.424,0.8451,-0.4286,0
570,579,1162279,1162292,86,17,9819,100,1358,50,0.8395,0.6923,0.0066,0.5294,19.345,0.9542,0.3077,0
1179,1191,1223690,1223696,42,14,5558,127,1360,50,0.2485,0.5,0.0088,0.8571,16.233,10.792,-0.5,0
955,960,1260440,1260444,17,6,2246,120,1360,50,0.5882,0.8,0.0037,0.8333,12.305,0.699,-0.2,0
581,589,1273552,1273556,18,9,2274,110,1362,50,0.8532,0.5,0.0059,0.8889,12.553,0.9031,-0.5,0
778,782,1292292,1292296,12,4,1537,112,1360,50,0.85,1,0.0029,1,10.792,0.6021,0,0
977,981,1311529,1311535,12,5,1563,125,1358,50,0.5552,0.6667,0.003,0.8,10.792,0.6021,0.3333,0
604,608,1322072,1322076,12,4,1543,110,1358,50,0.8895,1,0.003,1,10.792,0.6021,0,0
1254,1259,1333074,1333079,12,5,1528,115,1358,50,0.1458,1,0.0037,1,10.792,0.699,0,0
799,804,1341292,1341296,12,5,1504,111,1360,50,0.8177,0.8,0.0037,1,10.792,0.699,-0.2,0
1209,1218,1351649,1351652,14,10,1808,122,1356,50,0.2035,0.3333,0.0066,0.9,11.461,0.9542,-0.6667,0
402,408,1361745,1361748,12,6,1541,111,1358,50,0.5921,0.5,0.0044,1,10.792,0.7782,-0.5,0
752,759,1378585,1378588,15,7,1923,123,1360,50,0.8838,0.4286,0.0052,1,11.761,0.8451,-0.5714,0
621,627,1388036,1388039,12,6,1539,113,1358,50,0.9146,0.5,0.0044,1,10.792,0.7782,-0.5,0
615,625,1398169,1398179,65,12,7104,89,1358,50,0.9057,1,0.0074,0.8333,18.129,1,0,0
1217,1225,1413272,1413276,12,9,1509,112,1358,50,0.1959,0.5,0.0059,0.8889,10.792,0.9031,-0.5,0
1196,1201,1423992,1423996,12,6,1585,128,1358,50,0.2312,0.8,0.0037,0.8333,10.792,0.699,-0.2,0
772,777,1436089,1436092,11,5,1398,111,1358,50,0.8557,0.6,0.0037,1,10.414,0.699,-0.4,0
425,430,1444004,1444009,17,6,2181,122,1358,50,0.6259,1,0.0037,0.8333,12.305,0.699,0,0
584,590,83249,83253,15,6,1522,90,1358,50,0.8601,0.6667,0.0044,1,11.761,0.7782,-0.3333,0
852,856,134988,134992,12,6,1335,99,1358,50,0.7393,1,0.003,0.6667,10.792,0.6021,0,0
1035,1040,156370,156373,9,5,1063,107,1358,50,0.4683,0.6,0.0037,1,0.9542,0.699,-0.4,0
1182,1185,171874,171878,8,3,958,108,1362,50,0.2599,0.75,0.0022,1,0.9031,0.4771,0.25,0
804,808,192327,192330,8,4,950,105,1360,50,0.8118,0.75,0.0029,1,0.9031,0.6021,-0.25,0
517,521,203197,203200,9,4,1059,107,1360,50,0.7603,0.75,0.0029,1,0.9542,0.6021,-0.25,0
1229,1232,224240,224243,6,3,718,107,1358,50,0.1856,1,0.0022,1,0.7782,0.4771,0,0
855,861,237729,237731,6,6,775,118,1358,50,0.732,0.3333,0.0044,1,0.7782,0.7782,-0.6667,0
1291,1295,249736,249740,10,4,1233,119,1358,50,0.0928,1,0.003,1,1,0.6021,0,0
805,813,273908,273912,16,8,2121,114,1358,50,0.8026,0.5,0.0059,1,12.041,0.9031,-0.5,0
321,328,294032,294036,17,7,2183,121,1358,50,0.4728,0.5714,0.0052,1,12.305,0.8451,-0.4286,0
323,334,367324,367330,28,11,3576,120,1358,50,0.4757,0.5454,0.0081,1,14.472,10.414,-0.4545,0
617,624,450379,450383,16,7,2042,114,1358,50,0.9087,0.5714,0.0052,1,12.041,0.8451,-0.4286,0
647,667,483796,483808,67,23,7595,92,1360,50,0.9515,0.6,0.0147,0.8696,18.261,1.301,-0.4,0
805,811,598090,598094,16,6,2034,110,1360,50,0.8073,0.6667,0.0044,1,12.041,0.7782,-0.3333,0
475,482,626952,626956,18,7,2319,112,1360,50,0.6985,0.5714,0.0052,1,12.553,0.8451,-0.4286,0
321,329,679386,679391,17,12,2193,121,1358,50,0.4728,0.625,0.0059,0.6667,12.305,0.9031,-0.375,0
696,706,762234,762239,26,13,3330,120,1358,50,0.9602,0.5,0.0074,0.7692,1.415,1,-0.5,0
1241,1248,796972,796976,18,7,2318,122,1356,50,0.1593,0.5714,0.0052,1,12.553,0.8451,-0.4286,0
1196,1202,818584,818589,17,7,2267,129,1358,50,0.2298,0.8333,0.0044,0.8571,12.305,0.7782,-0.1667,0
489,494,847972,847976,16,6,2020,106,1358,50,0.7202,0.8,0.0037,0.8333,12.041,0.699,-0.2,0
861,866,858604,858608,17,7,2214,114,1356,50,0.7227,0.8,0.0037,0.7143,12.305,0.699,-0.2,0
765,771,879259,879265,16,9,2069,123,1358,50,0.8645,1,0.0044,0.6667,12.041,0.7782,0,0
563,568,888672,888676,17,6,2157,113,1356,50,0.8304,0.8,0.0037,0.8333,12.305,0.699,-0.2,0
816,822,899659,899665,18,8,2384,127,1358,50,0.7894,1,0.0044,0.75,12.553,0.7782,0,0
686,692,909972,909977,18,6,2280,113,1358,50,0.9808,0.8333,0.0044,1,12.553,0.7782,-0.1667,0
974,980,972384,972388,18,6,2370,117,1358,50,0.5567,0.6667,0.0044,1,12.553,0.7782,-0.3333,0
583,589,983183,983189,17,9,2198,122,1354,50,0.8612,1,0.0044,0.6667,12.305,0.7782,0,0
312,319,1013642,1013647,16,9,1967,115,1356,50,0.4602,0.7143,0.0052,0.7778,12.041,0.8451,-0.2857,0
297,302,1028213,1028219,16,5,1990,120,1356,50,0.4381,0.8333,0.0037,1,12.041,0.699,0.1667,0
305,319,1042404,1042410,32,16,4131,120,1356,50,0.4498,0.4286,0.0103,0.875,15.051,11.461,-0.5714,0
731,736,1069368,1069372,16,5,2025,109,1356,50,0.9144,0.8,0.0037,1,12.041,0.699,-0.2,0
301,307,1095698,1095703,16,7,2001,119,1356,50,0.4439,0.8333,0.0044,0.8571,12.041,0.7782,-0.1667,0
756,762,1110856,1110861,16,6,2015,111,1358,50,0.8778,0.8333,0.0044,1,12.041,0.7782,-0.1667,0
301,309,1156107,1156111,21,8,2633,120,1358,50,0.4433,0.5,0.0059,1,13.222,0.9031,-0.5,0
575,581,1188740,1188745,17,8,2127,105,1358,50,0.8468,0.8333,0.0044,0.75,12.305,0.7782,-0.1667,0
1202,1212,1298256,1298260,22,10,2926,127,1358,50,0.215,0.4,0.0074,1,13.424,1,-0.6,0
307,319,1458128,1458136,49,19,6058,118,1358,50,0.4521,0.6667,0.0088,0.6316,16.902,10.792,-0.3333,0
689,696,1481144,1481148,16,7,1961,102,1360,50,0.9765,0.5714,0.0052,1,12.041,0.8451,-0.4286,0
1094,1101,1506525,1506531,17,7,2310,129,1360,50,0.3809,0.8571,0.0052,1,12.305,0.8451,-0.1429,0
303,311,1593115,1593120,18,9,2219,117,1360,50,0.4456,0.625,0.0059,0.8889,12.553,0.9031,-0.375,0
486,493,1622520,1622524,16,8,2062,109,1358,50,0.7158,0.5714,0.0052,0.875,12.041,0.8451,-0.4286,0
599,604,1645544,1645548,16,5,2046,109,1360,50,0.8809,0.8,0.0037,1,12.041,0.699,-0.2,0
1236,1242,1667032,1667036,17,6,2167,109,1360,50,0.1735,0.6667,0.0044,1,12.305,0.7782,-0.3333,0
1235,1241,1681980,1681985,19,7,2420,120,1358,50,0.1723,0.8333,0.0044,0.8571,12.787,0.7782,-0.1667,0
299,309,1692615,1692621,21,15,2683,120,1360,50,0.4397,0.6,0.0074,0.6667,13.222,1,-0.4,0
1273,1281,1709863,1709871,26,9,3341,120,1358,50,0.1134,1,0.0059,0.8889,1.415,0.9031,0,0
1140,1148,1733269,1733276,26,13,3431,123,1360,50,0.3118,0.875,0.0059,0.6154,1.415,0.9031,-0.125,0
299,309,1738808,1738812,19,10,2351,116,1360,50,0.4397,0.4,0.0074,1,12.787,1,-0.6,0
1121,1128,1789332,1789337,17,9,2240,115,1360,50,0.3412,0.7143,0.0052,0.7778,12.305,0.8451,-0.2857,0
543,548,1819724,1819728,16,5,2028,111,1360,50,0.7985,0.8,0.0037,1,12.041,0.699,-0.2,0
1213,1219,1962342,1962347,16,9,2076,123,1358,50,0.2047,0.8333,0.0044,0.6667,12.041,0.7782,-0.1667,0
1325,1339,30207,30238,268,29,25809,79,1353,120,0.0207,0.4516,0.0104,0.4828,24.281,11.461,0.5484,0
1,16,55572,55629,370,48,39293,27,1353,120,0.0015,0.2632,0.0111,0.3125,25.682,11.761,0.7368,0
1323,1333,68445,68506,330,48,33449,90,1353,120,0.0296,0.1639,0.0074,0.2083,25.185,1,0.8361,0
1324,1333,75642,75681,207,25,21354,93,1353,120,0.0296,0.2308,0.0066,0.36,2.316,0.9542,0.7692,0
1324,1335,97132,97213,594,55,61608,93,1353,120,0.0266,0.1358,0.0081,0.2,27.738,10.414,0.8642,0
50,71,143784,143858,578,73,67901,100,1353,120,0.0739,0.2838,0.0155,0.2877,27.619,13.222,0.7162,0
828,836,128854,128981,788,78,83011,86,1687,50,0.9816,0.063,0.0047,0.1026,28.965,0.9031,0.937,0
1324,1330,1543653,1543689,145,23,16920,108,1352,40,0.0325,0.1667,0.0044,0.2609,21.614,0.7782,0.8333,0
1325,1332,1564451,1564476,97,19,11608,111,1354,40,0.0325,0.28,0.0052,0.3684,19.868,0.8451,0.72,0
1326,1333,1581921,1581956,139,27,16441,110,1354,40,0.031,0.2,0.0052,0.2593,2.143,0.8451,0.8,0
1325,1332,1599135,1599173,175,30,21073,111,1354,40,0.0325,0.1842,0.0052,0.2333,2.243,0.8451,0.8158,0
1327,1332,1647908,1647954,144,20,17271,110,1354,40,0.0325,0.1087,0.0037,0.25,21.584,0.699,0.8913,0
1330,1334,1668998,1669028,73,15,8549,109,1358,40,0.0353,0.1333,0.003,0.2667,18.633,0.6021,0.8667,0
1329,1334,1682919,1682947,89,16,10584,110,1356,40,0.0325,0.1786,0.0037,0.3125,19.494,0.699,0.8214,0
1327,1332,1738096,1738114,72,15,8542,111,1358,40,0.0383,0.2778,0.0037,0.3333,18.573,0.699,0.7222,0
1328,1334,1772580,1772598,64,14,7486,111,1358,40,0.0353,0.3333,0.0044,0.4286,18.062,0.7782,0.6667,0
1302,1308,2369532,2369561,115,18,14260,115,1352,40,0.0651,0.2069,0.0044,0.3333,20.607,0.7782,0.7931,0
1315,1321,2396372,2396392,58,15,7385,116,1352,40,0.0459,0.3,0.0044,0.4,17.634,0.7782,0.7,0
1310,1316,2413168,2413186,60,16,7112,110,1352,40,0.0532,0.3333,0.0044,0.375,17.781,0.7782,0.6667,0
1430,1466,5851552,5851560,134,47,17217,114,1650,69,0.223,0.2222,0.0218,0.766,21.271,15.563,-0.7778,0
1357,1373,5877663,5877670,52,20,6616,116,1652,69,0.3378,0.4375,0.0097,0.8,1.716,12.041,-0.5625,0
1427,1455,5897947,5897955,123,29,15711,117,1652,69,0.2385,0.2857,0.017,0.9655,20.899,14.472,-0.7143,0
1421,1448,5921344,5921348,81,28,10329,113,1650,69,0.2448,0.1481,0.0164,0.9643,19.085,14.314,-0.8518,0
1417,1437,5948468,5948472,56,26,7143,116,1652,69,0.2603,0.2,0.0121,0.7692,17.482,1.301,-0.8,0
1373,1395,5971611,5971616,68,24,8685,115,1650,69,0.3091,0.2273,0.0133,0.9167,18.325,13.424,-0.7727,0
1444,1457,5996730,5996739,79,19,10188,116,1648,69,0.2318,0.6923,0.0079,0.6842,18.976,11.139,-0.3077,0
63,86,6245624,6245776,2028,129,188767,28,1696,69,0.0743,0.1513,0.0136,0.1783,33.071,13.617,0.8487,0
123,132,785268,785285,78,15,11382,129,1658,143,0.1484,0.5294,0.0054,0.6,18.921,0.9542,0.4706,0
625,631,1934306,1934337,127,19,13897,99,1364,100,0.9164,0.1936,0.0044,0.3158,21.038,0.7782,0.8065,0
625,635,1954598,1954686,540,57,60109,95,1364,100,0.9164,0.1136,0.0073,0.1754,27.324,1,0.8864,0
625,636,1970774,1970877,716,74,80541,97,1364,100,0.9164,0.1068,0.0081,0.1487,28.549,10.414,0.8932,0
625,635,1981388,1981483,571,68,64701,98,1364,100,0.9164,0.1053,0.0073,0.1471,27.566,1,0.8947,0
625,636,1997356,1997506,1082,102,118721,94,1366,100,0.9151,0.0733,0.0081,0.1078,30.342,10.414,0.9267,0
623,639,2003323,2003457,1004,99,125338,109,1362,100,0.9148,0.1194,0.0117,0.1616,30.017,12.041,0.8806,0
624,635,2014210,2014317,477,82,53536,96,1364,100,0.915,0.1028,0.0081,0.1341,26.785,10.414,0.8972,0
620,637,2020002,2020117,695,99,88065,111,1364,100,0.9091,0.1478,0.0125,0.1717,2.842,12.305,0.8522,0
623,632,2030688,2030738,319,31,36546,101,1364,100,0.9135,0.18,0.0066,0.2903,25.038,0.9542,0.82,0
621,632,2036193,2036297,585,91,65860,99,1364,100,0.9106,0.1058,0.0081,0.1209,27.672,10.414,0.8942,0
621,632,2046094,2046183,495,67,56735,99,1364,100,0.9106,0.1236,0.0081,0.1642,26.946,10.414,0.8764,0
623,632,2056310,2056391,492,59,55666,101,1364,100,0.9135,0.1111,0.0066,0.1525,2.692,0.9542,0.8889,0
621,633,2076516,2076679,969,124,103558,92,1364,100,0.9106,0.0736,0.0088,0.0968,29.863,10.792,0.9264,0
621,632,2086004,2086116,733,75,81625,98,1364,100,0.9106,0.0982,0.0081,0.1467,28.651,10.414,0.9018,0
621,633,2095554,2095693,975,107,121633,108,1364,100,0.9106,0.0863,0.0088,0.1121,2.989,10.792,0.9137,0
620,631,2104786,2104879,706,56,77840,96,1364,100,0.9091,0.1183,0.0081,0.1964,28.488,10.414,0.8817,0
619,630,2113679,2113824,926,113,98616,92,1364,100,0.9076,0.0759,0.0081,0.0974,29.666,10.414,0.9241,0
619,630,2122174,2122284,653,90,71112,95,1366,100,0.9063,0.1,0.0081,0.1222,28.149,10.414,0.9,0
617,623,2163461,2163487,104,25,11941,106,1364,100,0.9047,0.2308,0.0044,0.24,2.017,0.7782,0.7692,0
618,625,2172852,2172874,105,16,12094,106,1366,100,0.9048,0.3182,0.0051,0.4375,20.212,0.8451,0.6818,0
616,622,2182058,2182079,82,14,9584,109,1366,100,0.9019,0.2857,0.0044,0.4286,19.138,0.7782,0.7143,0
615,622,2188217,2188232,57,13,6560,107,1366,100,0.9004,0.4667,0.0051,0.5385,17.559,0.8451,0.5333,0
615,623,2197352,2197376,111,21,12919,106,1366,100,0.9004,0.3333,0.0059,0.381,20.453,0.9031,0.6667,0
614,622,2206544,2206572,161,18,18877,108,1364,100,0.9003,0.2857,0.0059,0.4444,22.068,0.9031,0.7143,0
614,622,2215716,2215730,68,13,7990,109,1364,100,0.9003,0.5714,0.0059,0.6154,18.325,0.9031,0.4286,0
616,622,2224908,2224928,87,15,10196,109,1364,100,0.9032,0.3,0.0044,0.4,19.395,0.7782,0.7,0
612,622,2237084,2237099,87,15,10024,106,1364,100,0.8974,0.6667,0.0073,0.6667,19.395,1,0.3333,0
38,49,735612,735624,113,11,12652,93,1707,100,0.0445,0.9167,0.0064,1,20.531,10.414,0.0833,0
1252,1348,355940,356016,1812,119,196003,82,1687,80,0.4019,0.7917,0.0569,0.8067,32.582,19.823,-0.2083,0
1095,1102,3028545,3028556,41,8,4533,100,1467,120,0.4976,0.6364,0.0048,0.875,16.128,0.8451,0.3636,0
193,210,612201,612252,588,18,62182,73,1353,290,0.2853,0.3333,0.0126,0.9444,27.694,12.305,0.6667,0
1159,1170,32914,32926,106,11,12792,100,1353,185,0.2705,0.9167,0.0081,1,20.253,10.414,0.0833,0
366,392,228379,228429,612,46,71337,103,1687,200,0.4339,0.52,0.0154,0.5652,27.868,1.415,0.48,0
837,850,231429,231443,155,13,16093,55,1687,200,0.9923,0.9286,0.0077,1,21.903,11.139,0.0714,0
390,402,2513153,2513182,247,14,26419,88,1387,50,0.5624,0.4138,0.0087,0.8571,23.927,10.792,0.5862,0
1351,1360,4807459,4807479,135,12,13096,89,1387,50,0.0389,0.45,0.0065,0.75,21.303,0.9542,0.55,0
1325,1336,4848223,4848269,376,13,37703,91,1387,50,0.0735,0.2391,0.0079,0.8461,25.752,10.414,0.7609,0
1164,1173,466028,466057,202,15,21408,85,1353,70,0.2661,0.3103,0.0066,0.6,23.054,0.9542,0.6897,0
542,564,51943,51952,132,32,14760,104,1227,40,0.8835,0.4091,0.0179,0.6875,21.206,13.424,-0.5909,0
367,374,303225,303262,198,10,22581,101,1227,40,0.5982,0.1892,0.0057,0.7,22.967,0.8451,0.8108,0
932,943,3020344,3020360,128,12,13996,88,1687,50,0.882,0.6875,0.0065,0.9167,21.072,10.414,0.3125,0
516,528,1346892,1346908,143,15,14742,76,1353,70,0.7628,0.75,0.0089,0.8,21.553,10.792,0.25,0
1332,1347,70219,70241,221,19,24230,97,1687,70,0.4031,0.6818,0.0089,0.7895,23.444,11.761,0.3182,0
480,492,1263623,1263637,114,15,12221,80,1687,70,0.5691,0.8571,0.0071,0.8,20.569,10.792,0.1429,0
699,740,1503538,1503546,176,44,18466,90,1353,50,0.9061,0.1951,0.0303,0.9318,22.455,16.128,-0.8049,0
431,444,1587172,1587191,176,21,19565,86,1353,50,0.6371,0.6842,0.0096,0.6191,22.455,11.139,0.3158,0
96,132,7430,7458,513,42,62225,105,1353,50,0.1419,0.7778,0.0266,0.8571,27.101,15.563,-0.2222,0
873,900,1099506,1099516,150,27,16873,96,1353,50,0.6696,0.3704,0.02,1,21.761,14.314,-0.6296,0
525,538,2922516,2922536,181,16,19537,78,1353,50,0.776,0.65,0.0096,0.8125,22.577,11.139,0.35,0
83,99,690095,690120,279,21,30271,61,1366,80,0.1215,0.64,0.0117,0.7619,24.456,12.041,0.36,0
99,115,203973,203987,106,25,12782,108,1362,80,0.1454,0.875,0.0117,0.64,20.253,12.041,-0.125,0
383,396,133188,133203,127,19,13938,90,1688,60,0.4538,0.8667,0.0077,0.6842,21.038,11.139,0.1333,0
936,944,597956,597966,50,10,5345,93,1692,60,0.8842,0.8,0.0047,0.8,1.699,0.9031,0.2,0
1010,1017,673841,673860,88,14,9432,95,1692,60,0.7979,0.3684,0.0041,0.5,19.445,0.8451,0.6316,0
955,963,731417,731423,34,10,3553,91,1692,60,0.8617,0.75,0.0047,0.8,15.315,0.9031,-0.25,0
1297,1305,817238,817245,46,8,5226,97,1690,60,0.4556,0.875,0.0047,1,16.628,0.9031,-0.125,0
1116,1124,861912,861921,38,12,4409,104,1690,60,0.6698,0.8889,0.0047,0.6667,15.798,0.9031,0.1111,0
1307,1314,968156,968164,35,9,4108,102,1692,60,0.4468,0.875,0.0041,0.7778,15.441,0.8451,0.125,0
935,947,1035255,1035264,66,14,6760,84,1690,60,0.8793,0.75,0.0071,0.8571,18.195,10.792,-0.25,0
565,572,1074269,1074276,39,9,4442,101,1690,60,0.6686,1,0.0041,0.7778,15.911,0.8451,0,0
372,381,1131516,1131524,38,11,4304,96,1690,60,0.4402,0.8889,0.0053,0.8182,15.798,0.9542,-0.1111,0
1609,1616,1168986,1168994,32,9,3094,85,1688,60,0.0853,0.875,0.0041,0.7778,15.051,0.8451,0.125,0
748,758,1199744,1199753,67,12,7367,87,1690,60,0.8852,0.9,0.0059,0.8333,18.261,1,-0.1,0
189,199,1290093,1290103,64,11,7736,103,1690,60,0.2237,1,0.0059,0.9091,18.062,1,0,0
1559,1573,1658945,1658959,115,19,10923,71,1694,60,0.1429,1,0.0083,0.7368,20.607,11.461,0,0
764,779,2070108,2070121,134,20,13696,67,1692,60,0.9031,0.8667,0.0089,0.75,21.271,11.761,-0.1333,0
1633,1642,2097069,2097080,69,12,6235,77,1692,60,0.0591,0.8182,0.0053,0.75,18.389,0.9542,0.1818,0
133,142,2243918,2243932,101,12,11300,95,1692,60,0.1572,0.6429,0.0053,0.75,20.043,0.9542,0.3571,0
501,531,2455610,2455644,617,53,65563,70,1688,60,0.5936,0.8824,0.0178,0.566,27.903,14.771,0.1177,0
973,986,2563697,2563708,93,14,9363,75,1690,60,0.8331,0.8461,0.0077,0.9286,19.685,11.139,-0.1539,0
1627,1637,2637324,2637334,68,10,6567,83,1690,60,0.0627,1,0.0059,1,18.325,1,0,0
967,976,2690125,2690135,67,13,6947,84,1690,60,0.845,0.9,0.0053,0.6923,18.261,0.9542,0.1,0
1126,1135,2829623,2829653,166,23,18674,91,1692,60,0.6584,0.3,0.0053,0.3913,22.201,0.9542,0.7,0
561,571,2993150,2993160,75,13,8457,93,1692,60,0.6631,1,0.0059,0.7692,18.751,1,0,0
1338,1348,3023370,3023381,82,14,9124,93,1694,60,0.4085,0.9091,0.0059,0.7143,19.138,1,0.0909,0
1357,1370,3378464,3378474,81,15,8996,91,1692,60,0.3806,0.7692,0.0077,0.8667,19.085,11.139,-0.2308,0
512,521,3406368,3406376,55,11,6241,97,1692,60,0.6052,0.8889,0.0053,0.8182,17.404,0.9542,-0.1111,0
1606,1620,3457631,3457651,208,23,17619,61,1686,60,0.0783,0.7,0.0083,0.6087,23.181,11.461,0.3,0
532,544,3581245,3581267,148,25,16061,91,1686,60,0.6311,0.5454,0.0071,0.48,21.703,10.792,0.4545,0
1393,1402,92878,92896,126,15,12598,84,1688,60,0.3389,0.5,0.0053,0.6,21.004,0.9542,0.5,0
744,757,113269,113291,162,21,17124,85,1690,60,0.8805,0.5909,0.0077,0.6191,22.095,11.139,0.4091,0
595,607,140744,140756,100,15,11247,85,1692,60,0.7033,1,0.0071,0.8,2,10.792,0,0
669,692,328431,328453,329,26,33217,58,1690,60,0.7917,0.9565,0.0136,0.8846,25.172,13.617,-0.0435,0
