@relation Weight-Lifting

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x16 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute x36 numeric
@attribute x37 numeric
@attribute x38 numeric
@attribute x40 numeric
@attribute x42 numeric
@attribute x44 numeric
@attribute x46 numeric
@attribute x47 numeric
@attribute class {A,B,E}

@data
1.4,7.64,-93.9,3,0.06,-0.02,-20,3,26,-5,603,-318,-133,-164,-288,109,-122,-367,333,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.7,-145,0.02,192,-216,654,476,A
1.39,7.68,-93.9,3,0.05,-0.02,-20,4,26,-3,598,-305,-133,-164,-287,111,-122,-369,335,520,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.8,-145,0,194,-216,645,470,A
1.4,7.71,-93.9,3,0.05,-0.02,-19,4,25,-1,605,-310,-133,-164,-287,111,-122,-363,339,518,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.8,-145,-0.03,196,-217,660,476,A
1.4,7.74,-93.9,3,0.05,-0.02,-18,4,23,0,603,-318,-133,-164,-287,110,-124,-369,334,514,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.8,-145,-0.02,194,-215,654,469,A
1.41,7.75,-93.9,3,0.05,-0.02,-20,3,24,-1,600,-312,-133,-164,-289,111,-122,-373,340,513,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.9,-63.8,-145,0,193,-213,661,472,A
1.42,7.79,-93.9,3,0.05,0,-20,3,22,-4,601,-313,-133,-164,-288,110,-121,-363,334,519,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.9,-63.8,-145,0,194,-214,656,468,A
1.41,7.81,-93.9,3,0.03,-0.02,-20,5,23,0,603,-317,-134,-164,-287,111,-122,-365,336,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.8,-63.8,-145,0,195,-215,655,470,A
1.43,7.82,-93.9,3,0.03,-0.02,-20,6,22,-1,602,-310,-134,-164,-287,110,-122,-369,332,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.8,-63.8,-145,-0.02,196,-212,657,473,A
1.45,7.84,-93.9,3,0.03,-0.02,-20,4,24,-6,608,-302,-134,-164,-289,111,-121,-363,335,513,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.9,-63.8,-145,-0.03,191,-214,654,472,A
1.46,7.85,-93.9,3,0.03,-0.02,-19,3,22,3,602,-316,-134,-164,-288,112,-121,-372,333,513,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.9,-63.8,-145,-0.02,193,-213,655,471,A
1.45,7.84,-93.9,3,0.02,-0.02,-20,3,22,-1,600,-317,-134,-164,-287,111,-121,-371,332,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.8,-63.8,-145,0,193,-212,658,471,A
1.44,7.82,-93.9,3,0,-0.02,-19,3,22,2,596,-312,-134,-164,-287,111,-122,-372,322,511,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.7,-63.8,-145,0,194,-213,656,473,A
1.44,7.79,-93.9,3,0,-0.02,-21,4,22,3,609,-311,-134,-164,-289,111,-122,-367,335,518,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.7,-63.8,-145,0,193,-215,656,474,A
1.44,7.78,-93.9,3,0,-0.02,-20,4,22,0,600,-302,-134,-164,-289,111,-122,-363,335,520,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.8,-145,0,194,-214,658,467,A
1.44,7.76,-93.9,3,0,-0.02,-21,3,21,-1,596,-313,-134,-164,-289,112,-122,-365,335,516,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,-0.02,194,-213,649,472,A
1.44,7.73,-93.9,3,-0.02,-0.02,-21,4,21,2,610,-303,-134,-164,-287,111,-124,-367,336,511,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,-0.02,194,-212,655,476,A
1.45,7.71,-93.9,3,-0.02,-0.02,-20,5,21,1,604,-319,-134,-164,-285,111,-122,-367,335,506,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,-0.02,195,-214,653,473,A
1.46,7.65,-93.9,3,-0.03,-0.02,-21,4,22,1,610,-314,-134,-164,-286,111,-122,-363,333,513,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,-0.02,194,-215,652,471,A
1.47,7.61,-93.9,3,-0.03,-0.02,-18,5,22,-1,598,-314,-134,-164,-288,111,-120,-367,329,511,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.6,-145,-0.02,193,-214,654,468,A
1.48,7.54,-93.9,3,-0.03,-0.02,-19,4,21,5,601,-303,-134,-164,-288,110,-123,-361,330,535,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.6,-145,-0.02,192,-215,658,466,A
1.49,7.47,-93.8,3,-0.03,-0.02,-19,5,21,-5,605,-311,-134,-164,-288,110,-125,-366,338,524,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.5,-63.6,-144,0,190,-215,657,473,A
1.49,7.44,-93.8,3,-0.02,-0.03,-18,4,22,-6,605,-320,-134,-164,-288,110,-122,-367,335,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.4,-63.6,-144,0,193,-217,653,469,A
1.47,7.38,-93.8,3,-0.02,-0.03,-17,4,22,-6,599,-312,-134,-164,-286,109,-122,-370,339,517,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.4,-63.7,-144,0,193,-215,650,473,A
1.46,7.32,-93.8,3,-0.02,-0.03,-17,4,23,-3,606,-314,-134,-164,-287,110,-119,-368,337,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.7,-144,0,194,-214,654,472,A
1.44,7.28,-93.8,3,0,-0.03,-20,3,21,0,598,-311,-134,-164,-288,108,-121,-369,336,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.7,-144,0,195,-214,653,476,A
1.42,7.28,-93.8,3,0,-0.03,-19,5,21,-7,604,-300,-134,-164,-286,109,-123,-363,329,513,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.6,-144,-0.03,192,-212,654,464,A
1.42,7.26,-93.8,3,0,-0.03,-19,5,20,-3,600,-313,-134,-164,-288,109,-123,-360,336,521,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.6,-144,0,193,-213,652,462,A
1.41,7.25,-93.8,3,0,-0.03,-18,4,21,-5,605,-301,-134,-164,-287,109,-120,-368,342,521,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.6,-144,-0.02,192,-213,659,464,A
1.4,7.22,-93.8,3,0,-0.03,-19,4,20,-5,607,-307,-134,-164,-287,107,-122,-361,330,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.2,-63.6,-144,0,191,-215,656,471,A
1.39,7.21,-93.8,3,0,-0.03,-20,6,20,-6,603,-305,-134,-164,-287,110,-122,-370,335,517,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.2,-63.6,-144,0,195,-214,655,465,A
1.38,7.21,-93.8,3,0,-0.05,-18,2,23,0,600,-304,-134,-164,-286,109,-121,-361,339,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.1,-63.5,-144,0,192,-215,661,471,A
1.34,7.19,-93.8,3,0,-0.03,-17,1,24,2,602,-308,-134,-164,-288,111,-120,-362,332,525,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.1,-63.5,-144,0,192,-214,653,473,A
1.3,7.15,-93.8,3,0,-0.03,-18,5,22,-6,605,-311,-134,-164,-288,111,-121,-364,329,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.1,-63.5,-144,-0.02,191,-214,657,470,A
1.3,7.13,-93.8,3,0,-0.03,-20,4,21,-2,605,-314,-134,-164,-289,111,-122,-366,334,509,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20,-63.5,-144,-0.02,192,-215,650,466,A
1.29,7.13,-93.8,3,0,-0.03,-18,5,19,-3,605,-292,-134,-164,-286,109,-122,-365,337,514,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20,-63.5,-144,0,192,-214,655,472,A
1.27,7.11,-93.8,3,0,-0.05,-17,6,20,1,610,-294,-134,-164,-287,109,-122,-370,332,532,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20,-63.6,-144,0,195,-214,655,468,A
1.29,7.08,-93.8,3,0,-0.03,-17,3,21,-4,606,-316,-134,-164,-289,112,-122,-365,334,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,195,-215,658,471,A
1.27,7.06,-93.8,3,0.02,-0.03,-16,1,23,-1,606,-309,-134,-164,-287,111,-120,-367,333,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.5,-144,-0.02,192,-213,657,465,A
1.24,7.04,-93.8,3,0.02,-0.02,-18,3,22,-7,610,-311,-134,-164,-288,111,-121,-367,325,509,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,191,-213,654,469,A
1.22,7.04,-93.8,3,0.02,-0.03,-17,5,22,-4,603,-315,-134,-164,-286,111,-121,-367,335,510,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,192,-213,654,462,A
1.23,7.03,-93.8,3,0.02,-0.03,-19,5,21,-2,604,-313,-134,-164,-287,111,-122,-367,335,514,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,193,-214,659,466,A
1.23,7.04,-93.8,3,0.02,-0.03,-20,3,22,-9,605,-310,-134,-164,-288,111,-120,-363,342,509,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,193,-214,653,470,A
1.21,7.04,-93.8,3,0,-0.03,-19,3,22,-3,601,-312,-134,-164,-289,111,-123,-367,334,521,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,196,-213,655,475,A
1.19,7.03,-93.8,3,0,-0.03,-19,4,24,-4,603,-301,-134,-164,-289,110,-123,-370,330,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,-0.02,193,-212,654,468,A
1.19,7.02,-93.8,3,0,-0.03,-18,3,22,-1,607,-296,-135,-164,-286,111,-123,-364,329,518,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,-0.02,194,-213,650,469,A
1.15,7,-93.8,3,0,-0.05,-20,5,22,-1,604,-309,-135,-164,-287,108,-123,-365,333,516,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,-0.02,195,-212,652,467,A
1.13,7,-93.8,3,0,-0.05,-18,3,22,-2,602,-306,-135,-164,-290,111,-123,-365,332,515,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,-0.02,194,-213,653,472,A
1.1,6.98,-93.8,3,0,-0.05,-17,3,23,-4,620,-312,-135,-164,-289,110,-124,-369,335,514,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,-0.02,193,-211,653,479,A
1.06,6.97,-93.8,3,0.02,-0.05,-17,3,23,-2,602,-310,-135,-164,-287,108,-123,-367,330,530,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.5,-144,-0.02,193,-214,653,472,A
1.03,6.96,-93.8,3,0.02,-0.05,-18,4,23,-2,608,-304,-135,-164,-287,108,-122,-373,335,511,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.5,-144,-0.02,191,-214,657,476,A
1.01,6.98,-93.8,3,0.03,-0.05,-17,3,23,1,604,-310,-135,-164,-287,110,-121,-366,332,519,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.7,-63.5,-144,0.02,191,-216,655,472,A
0.97,6.98,-93.8,3,0.03,-0.05,-18,3,24,1,605,-309,-135,-164,-286,112,-121,-375,329,519,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.7,-63.5,-144,0,194,-215,648,472,A
0.94,7,-93.8,3,0.03,-0.05,-19,3,25,0,609,-306,-135,-164,-290,112,-120,-369,328,512,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.6,-63.5,-143,0,194,-215,658,466,A
0.93,7.03,-93.8,3,0.03,-0.03,-20,3,25,-4,601,-308,-135,-164,-290,110,-122,-373,333,516,0.8,4.37,-0.44,5,16,-26,-526,351,-103,19.5,-63.5,-143,0,194,-213,652,473,A
0.92,7.06,-93.8,3,0.03,-0.03,-18,3,26,-2,612,-308,-135,-164,-289,111,-122,-366,334,509,0,0.43,-0.03,5,17,-26,-519,346,-87,19.5,-63.5,-143,-0.02,194,-214,647,468,A
0.91,7.07,-93.8,3,0.03,-0.03,-18,5,28,0,608,-310,-135,-165,-288,111,-120,-368,328,513,0,0.43,-0.03,5,17,-26,-519,346,-87,19.5,-63.5,-143,0,195,-214,655,463,A
0.91,7.08,-93.8,3,0.03,-0.03,-18,3,28,-1,606,-295,-135,-165,-286,111,-121,-364,332,512,-0.02,0.48,-0.03,6,23,-25,-522,351,-98,19.5,-63.5,-143,0,194,-213,648,468,A
0.9,7.09,-93.8,3,0.03,-0.03,-17,3,25,-4,607,-307,-135,-165,-287,111,-120,-362,341,529,-0.05,0.5,-0.03,10,24,-21,-510,369,-94,19.4,-63.5,-143,0,193,-213,651,480,A
0.89,7.08,-93.8,3,0.02,-0.03,-19,3,27,-2,613,-293,-135,-165,-289,111,-120,-368,339,510,-0.13,0.51,-0.03,13,31,-17,-503,377,-91,19.4,-63.5,-143,-0.02,192,-213,656,471,A
0.9,7.08,-93.8,4,0.02,-0.02,-20,3,29,-8,604,-307,-135,-165,-289,112,-120,-362,333,509,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.4,-63.4,-143,-0.02,191,-214,655,463,A
0.88,7.09,-93.8,3,0.02,-0.03,-19,5,25,-2,607,-304,-135,-165,-289,111,-120,-367,334,520,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.4,-63.4,-143,0,192,-214,650,474,A
0.88,7.09,-93.8,3,0.02,-0.05,-17,5,27,-6,615,-305,-135,-165,-288,110,-120,-363,328,510,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.3,-63.4,-143,0,191,-215,656,470,A
0.88,7.09,-93.8,3,0.03,-0.03,-17,6,25,0,608,-308,-135,-165,-289,112,-120,-372,335,512,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.3,-63.5,-143,0,194,-214,657,473,A
0.9,7.08,-93.8,3,0.02,-0.03,-18,4,27,-7,608,-303,-135,-165,-286,111,-122,-372,330,515,-0.21,0.51,-0.08,10,33,-19,-497,384,-86,19.2,-63.5,-143,0,191,-215,655,470,A
0.9,7.07,-93.8,3,0.02,-0.03,-19,3,28,-9,607,-293,-135,-165,-286,109,-120,-367,335,514,-0.24,0.51,-0.11,3,38,-21,-494,394,-84,19.1,-63.5,-143,0.02,196,-212,659,471,A
0.87,7.07,-93.8,3,0.02,-0.05,-19,4,25,-7,606,-303,-135,-165,-285,109,-121,-363,329,513,-0.24,0.51,-0.11,3,38,-21,-494,394,-84,19,-63.5,-143,0.02,197,-213,656,469,A
0.85,7.07,-93.8,4,0.02,-0.05,-19,3,29,0,606,-304,-135,-165,-287,109,-122,-369,335,515,-0.22,0.51,-0.15,9,40,-22,-489,392,-73,19,-63.5,-143,-0.02,193,-214,650,475,A
0.84,7.09,-93.8,3,0.03,-0.03,-19,5,28,-4,603,-304,-135,-165,-287,109,-122,-372,330,513,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19.1,-63.5,-143,-0.03,193,-212,651,472,A
0.85,7.11,-93.8,4,0.03,-0.03,-20,4,28,-4,612,-304,-135,-165,-287,110,-121,-366,334,519,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19.1,-63.5,-143,-0.03,192,-215,658,469,A
0.87,7.16,-93.8,4,0.05,-0.02,-19,2,30,2,609,-291,-135,-165,-288,110,-123,-361,342,513,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19.1,-63.5,-143,-0.02,190,-215,656,469,A
0.87,7.19,-93.8,4,0.05,-0.02,-21,1,29,1,618,-301,-135,-165,-288,110,-124,-369,332,517,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19,-63.5,-143,-0.02,195,-213,661,469,A
0.88,7.23,-93.8,4,0.03,0,-21,4,30,-4,610,-301,-135,-165,-288,111,-122,-363,338,511,-0.16,0.5,-0.2,9,44,-26,-486,397,-65,19,-63.5,-143,-0.02,192,-211,655,464,A
0.91,7.26,-93.8,4,0.03,0,-20,5,29,-2,608,-302,-135,-165,-286,110,-122,-367,332,510,-0.13,0.45,-0.2,13,51,-26,-471,402,-71,19,-63.5,-143,-0.02,195,-215,654,467,A
0.95,7.28,-93.8,4,0.03,0,-20,5,29,1,612,-310,-135,-165,-288,110,-122,-363,340,510,-0.13,0.45,-0.2,13,51,-26,-471,402,-71,19.1,-63.5,-143,-0.03,191,-215,656,480,A
0.98,7.3,-93.8,4,0.03,-0.02,-21,4,28,0,606,-307,-135,-165,-286,109,-123,-370,338,510,-0.13,0.42,-0.15,14,56,-19,-470,404,-69,19,-63.4,-143,0,193,-213,655,471,A
0.99,7.34,-93.8,4,0.03,-0.02,-21,3,28,-6,603,-293,-135,-165,-287,111,-123,-367,336,518,-0.14,0.4,-0.11,15,52,-10,-473,415,-68,19,-63.4,-143,-0.03,195,-216,653,466,A
1,7.37,-93.8,3,0.03,-0.02,-19,4,28,-1,609,-309,-135,-165,-287,112,-122,-360,335,512,-0.14,0.39,-0.11,18,59,-11,-467,421,-71,19,-63.4,-143,-0.02,189,-213,654,469,A
1.01,7.38,-93.8,4,0.03,-0.02,-19,2,29,0,612,-303,-135,-165,-289,113,-122,-369,339,527,-0.14,0.35,-0.07,18,57,-15,-464,422,-63,19,-63.4,-143,0,195,-213,653,475,A
0.52,7.53,-93.3,2,-0.06,0.13,-20,-5,13,8,609,-303,49.5,65.9,-80,127,70,209,168,591,0.02,-0.13,-0.08,-5,-14,5,-555,275,4,-176,59.4,-171,2.71,-176,-172,13,510,E
0.66,7.44,-93.3,3,-0.08,0.18,-21,-4,12,8,609,-301,49.4,66.3,-80,124,62,181,189,589,0.05,-0.19,-0.16,-6,-16,5,-558,278,13,178,59.6,-179,3.37,-214,-192,83,537,E
0.88,7.35,-93.3,3,-0.1,0.23,-22,-4,14,8,611,-312,49.4,66.6,-86,129,61,177,188,597,0.05,-0.22,-0.21,-3,-11,6,-555,275,5,170,59.1,171,3.85,-176,-187,162,562,E
1.12,7.23,-93.3,3,-0.13,0.26,-21,-5,13,6,601,-311,49.4,66.7,-88,136,76,166,186,597,0.06,-0.27,-0.23,-2,-16,6,-556,263,12,164,58.3,163,3.15,-152,-160,197,569,E
1.41,7.08,-93.2,3,-0.14,0.31,-21,-5,12,9,600,-316,49.3,66.7,-85,139,74,173,191,596,0.08,-0.29,-0.25,-2,-13,6,-558,265,5,159,57.5,156,2.79,-189,-186,251,599,E
1.73,6.91,-93.2,2,-0.18,0.36,-21,-4,6,7,603,-315,49,66.6,-83,133,68,169,185,592,0.08,-0.27,-0.25,-1,-6,10,-559,269,1,154,56,148,3.39,-157,-175,317,620,E
2.1,6.72,-93.1,2,-0.21,0.41,-23,-5,6,7,600,-322,48.7,66.3,-83,130,77,185,171,595,0.06,-0.26,-0.21,2,-2,15,-564,256,7,148,53.9,140,3.63,-139,-153,349,632,E
2.5,6.52,-93,2,-0.24,0.44,-20,-6,4,0,600,-317,48.5,65.9,-88,128,74,199,162,588,0.03,-0.21,-0.16,2,4,20,-565,261,2,144,51.7,135,3.2,-83,-155,404,642,E
2.88,6.25,-93,2,-0.29,0.48,-18,-4,3,4,599,-334,48.3,65.3,-90,127,78,214,162,591,0,-0.13,-0.08,5,6,21,-567,252,15,142,49.6,130,2.68,-151,-172,456,656,E
3.31,5.9,-92.9,2,-0.32,0.49,-18,1,2,3,584,-345,48.1,64.5,-91,127,79,233,161,584,-0.02,-0.08,0.03,2,5,17,-571,251,16,140,47.3,125,3.03,-136,-178,490,653,E
3.78,5.59,-92.9,2,-0.32,0.49,-17,0,1,5,591,-342,47.8,63.5,-89,123,87,269,128,590,-0.05,-0.05,0.13,1,1,15,-565,247,4,138,44.2,121,3.26,-93,-165,535,647,E
4.24,5.27,-92.8,1,-0.31,0.49,-11,2,2,4,585,-353,47.4,62.4,-82,119,90,288,121,567,-0.06,0,0.2,1,6,20,-570,246,10,137,41.1,118,2.99,-50,-159,573,626,E
4.64,4.94,-92.7,1,-0.26,0.44,-7,9,-8,8,582,-355,47,61.1,-78,118,86,330,104,561,-0.06,0.06,0.33,0,12,16,-567,245,-2,137,38.2,115,2.52,-103,-193,574,615,E
5.12,4.61,-92.6,1,-0.21,0.39,-5,5,-6,3,581,-352,46.5,59.5,-69,117,87,347,85,552,-0.08,0.1,0.43,0,2,15,-566,251,4,137,35.3,113,2.54,-106,-191,599,585,E
5.46,4.29,-92.5,1,-0.19,0.36,-5,8,-6,-2,580,-362,45.7,58,-60,116,92,404,51,531,-0.08,0.11,0.44,0,-11,11,-560,255,3,138,32.4,111,2.57,-103,-193,620,555,E
5.82,3.94,-92.4,2,-0.21,0.33,-9,11,-5,5,576,-361,44.6,56.4,-49,108,82,452,11,507,-0.05,0.13,0.41,-1,-12,17,-565,266,3,138,29.4,109,2.44,-93,-209,630,555,E
6.15,3.68,-92.3,1,-0.21,0.3,-11,6,-4,6,576,-366,43.2,54.6,-41,84,60,478,-10,496,-0.05,0.18,0.41,-1,-4,16,-561,258,-2,138,27.2,107,2.15,-106,-212,641,527,E
6.4,3.46,-92.3,1,-0.21,0.3,-10,2,-1,0,568,-385,42,52.8,-26,66,49,528,-65,458,-0.03,0.24,0.39,-1,0,12,-558,266,9,137,25,106,2.09,-105,-212,653,515,E
6.51,3.24,-92.3,1,-0.21,0.26,-10,4,0,1,573,-384,41.1,50.7,-17,47,7,552,-80,444,-0.06,0.29,0.41,-4,0,11,-565,269,-5,137,23.1,104,2.04,-80,-213,669,513,E
6.65,3,-92.3,2,-0.22,0.26,-16,3,2,8,564,-378,40.1,49,-16,41,-16,596,-105,398,-0.06,0.32,0.43,-3,0,15,-560,269,-10,136,21.6,102,1.88,-56,-211,673,517,E
6.79,2.9,-92.2,2,-0.21,0.28,-17,-1,0,5,556,-380,39.8,46.7,-9,29,-38,625,-130,373,-0.06,0.37,0.41,2,2,13,-551,280,2,136,20.1,101,1.75,-48,-217,687,521,E
6.87,2.8,-92.2,2,-0.22,0.3,-19,2,-5,1,559,-397,40.8,44,-1,19,-57,662,-158,335,-0.08,0.45,0.36,1,8,17,-544,288,-10,136,18.6,99.2,1.7,-27,-218,686,523,E
7,2.73,-92.3,3,-0.22,0.28,-18,13,-12,-8,559,-401,42.9,40.5,8,16,-82,696,-175,262,-0.08,0.5,0.38,-5,16,11,-552,292,-14,135,17.2,97.8,1.67,-16,-213,709,526,E
7.31,2.62,-92.3,2,-0.24,0.26,-17,8,-9,-3,566,-388,45.9,36.7,19,12,-98,710,-178,238,-0.06,0.58,0.34,-3,21,12,-543,303,-18,135,16,96.6,1.56,2,-213,702,519,E
7.44,2.51,-92.4,2,-0.24,0.2,-11,11,-8,-9,552,-392,49.3,32.8,26,10,-113,743,-198,198,-0.1,0.66,0.31,0,25,22,-533,316,-15,135,14.8,95.6,1.38,15,-216,710,519,E
7.63,2.34,-92.4,1,-0.21,0.21,-8,1,-6,-8,556,-412,53.7,28,33,13,-128,744,-192,172,-0.11,0.74,0.34,-1,36,18,-534,318,-12,134,13.7,94.8,1.24,9,-214,711,527,E
7.63,2.18,-92.5,1,-0.18,0.2,-4,4,-12,-9,551,-411,57.8,23.7,43,12,-135,761,-222,121,-0.13,0.79,0.31,2,31,19,-526,333,-14,134,12.6,94.1,1.17,19,-215,712,517,E
7.65,2.01,-92.6,2,-0.13,0.15,-3,9,-14,-9,552,-407,62.4,18.7,56,11,-145,772,-228,79,-0.19,0.8,0.23,3,36,33,-519,339,-12,134,11.6,93.5,1.08,17,-214,719,516,E
7.72,1.9,-92.7,2,-0.08,0.11,-1,8,-19,-7,551,-413,66.3,14.3,68,11,-158,769,-235,64,-0.26,0.87,0.18,5,48,30,-509,352,-15,134,10.7,93,0.96,15,-214,720,512,E
7.75,1.85,-92.8,2,-0.02,0.08,1,7,-18,-13,549,-401,70.6,9.19,95,3,-167,769,-246,25,-0.31,0.93,0.21,5,57,31,-505,363,-13,134,9.98,92.6,0.92,21,-213,719,512,E
7.72,1.86,-92.8,2,0.06,0.05,-3,3,-20,-15,552,-411,74.7,4.24,104,0,-176,775,-255,17,-0.39,1.04,0.3,9,72,32,-494,378,-9,134,9.28,92.1,0.85,38,-214,722,518,E
7.62,1.99,-92.9,2,0.13,0.02,-6,-4,-14,-11,548,-415,80,-2.29,113,-2,-181,767,-256,-32,-0.43,1.19,0.28,8,69,31,-482,383,-7,134,8.73,92,0.63,58,-215,721,524,E
7.45,2.23,-92.9,2,0.18,0.07,-6,-13,-9,-12,549,-416,85.5,-8.96,116,-5,-189,768,-273,-43,-0.47,1.36,0.2,6,82,33,-465,396,3,134,8.27,92,0.51,42,-215,723,512,E
7.2,2.48,-93,1,0.21,0.15,-7,-9,-4,-13,549,-413,93.1,-18,126,-6,-191,758,-281,-67,-0.43,1.53,0.2,8,92,25,-447,430,-7,134,7.92,92.1,0.34,52,-218,728,506,E
7.02,2.78,-93.1,1,0.22,0.18,-7,-6,-7,-8,548,-423,100,-26.5,135,-12,-202,747,-298,-103,-0.47,1.57,0.18,7,87,36,-435,426,3,134,7.68,92.3,0.26,47,-227,727,508,E
6.93,3.08,-93.1,1,0.26,0.2,-6,-1,-3,-13,543,-422,110,-37.9,139,-23,-222,744,-300,-118,-0.48,1.72,0.1,2,102,40,-407,465,5,134,7.37,92.5,0.24,54,-231,721,504,E
6.91,3.39,-93.2,2,0.27,0.2,-12,4,-9,-13,542,-428,119,-47.7,145,-30,-239,725,-315,-138,-0.51,1.81,0.05,1,111,38,-393,471,16,134,7.17,92.7,0.19,45,-225,723,500,E
6.97,3.73,-93.2,3,0.24,0.18,-21,10,-13,-10,540,-433,126,-55.9,142,-49,-277,713,-316,-170,-0.51,1.94,0.16,3,126,41,-367,497,13,134,7.05,93,0.13,47,-225,728,491,E
7.1,4.12,-93.3,3,0.16,0.15,-25,17,-14,-5,535,-431,132,-61.8,133,-51,-293,708,-311,-173,-0.48,2.06,0.36,11,126,30,-354,505,21,134,7.02,93.2,0.1,50,-228,726,500,E
7.25,4.46,-93.2,3,0.1,0.08,-24,9,-6,-9,537,-419,137,-66.5,125,-54,-311,690,-324,-219,-0.48,2.09,0.36,12,113,31,-315,528,20,134,7.06,93.4,0.06,51,-227,724,507,E
7.24,4.76,-93.3,2,0.06,0.07,-19,8,-6,-5,539,-428,141,-70,122,-56,-330,666,-317,-239,-0.45,2.09,0.23,16,115,35,-305,533,16,134,7.12,93.5,0.1,52,-226,721,501,E
7.17,4.93,-93.2,2,0.03,0.03,-14,12,-8,-13,537,-431,144,-72.1,122,-57,-334,663,-319,-250,-0.42,2.06,0.13,32,121,37,-262,553,21,134,7.15,93.5,0.16,60,-225,727,505,E
